"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"IMAGE 3.2","SSP1_SPA1_19I_D","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",17.11586729812221,62.51152102927408,101.4932876955668,114.9183688733342,148.1414782457721,181.3528601683733,230.9023130157902,271.2298045508408,294.7418110042815,324.8631942887856,431.3763191581904,504.1880722865822,634.4558474968503,794.5266131043113,1040.002937813825,1155.664579919025
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_3000f_NDCp","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",56.5293672163323,131.3071542497711,8.54841292966106,10.91018181076303,13.92446388859972,17.77153652871687,22.6814844088966,28.94796036120595,"",47.15317708853475,"",76.80755679499946,"",125.1114165592778,"",203.7933141819219
"IMAGE 3.2","SSP1_SPA1_34I_RE","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",53.16140137063856,21.73422831876617,30.44818683699864,25.27758001915201,24.08387175791731,21.57943427864607,29.55845877757398,48.57822730935124,55.8974375447975,60.96927378866594,67.57483827656304,70.05051492268531,73.04189972158986,78.20660132589843,90.71750381769482,87.2600819634884
"REMIND-MAgPIE 2.1-4.2","EN_NPi2020_600_COV","World","Price|Carbon","US$2010/t CO2","",0,2.1397,1.7712,6.1113,"","","","",117.4312,149.8727,191.2812,244.1298,311.5771,397.6603,500.8827,559.1137,"",346.4335,"",406.0276,"",461.3292,"",477.4372
"MESSAGEix-GLOBIOM_1.1","EN_NPi2020_1200f","World","Price|Carbon","US$2010/t CO2",0,0,0,0,15.10965687578087,"","","","",26.10169466932062,33.31311165645845,42.51691019664176,54.26354857844214,69.2555665664888,88.3896027093011,112.8100202545811,143.9773489161734,"",234.5239300272158,"",382.0147694720607,"",622.261805342663,"",1013.598911171494
"REMIND-MAgPIE 1.7-3.0","EMF33_Med2C_cost100","World","Price|Carbon","US$2010/t CO2","",0,0,0,9.03232,"","","","",27.52288,36.22465,47.04425,60.46623,77.29227,98.41568,125.78434,156.74901,"",243.41427,"",400.96595,"",627.65131,"",980.85207
"REMIND 2.1","TechCost-SSP2-B1100-bioH","World","Price|Carbon","US$2010/t CO2","",0,2.2771,1.8533,6.4628,"","","","",65.4292,87.1713,118.0896,161.6153,218.48,292.0944,328.6063,365.121,"",438.1485,"",471.39,"",504.6278,"",537.8658
"AIM/CGE 2.2","EN_INDCi2030_1800f","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",3,3,50,48.6007,49.9357,53.1024,58.9923,69.5921,97.6842,124.1855,151.1634,163.6484,182.5382,186.0726,182.3322,178.9973
"MESSAGEix-GLOBIOM_1.2","COV_Restore_1000","World","Price|Carbon","US$2010/t CO2",0,0,0,0,0,29.2089315952918,32.9325755985003,36.2348640161974,42.4789867495959,36.7471937559268,48.3732915060037,61.1307646958573,85.6335383378711,105.893114111343,133.024352528417,166.216420587399,248.567924213306,"",303.342463038398,"",238.023988559855,"",221.106078056638,"",248.051520145961
"IMAGE 3.0.2","EMF33_WB2C_nofuel","World","Price|Carbon","US$2010/t CO2",0,0,0,"",24.51980212,"","","","","",107.0127595,"",426.8987919,"",426.8987919,"",426.8987919,"",685.5566901000001,"",965.4764658,"",965.4764658,"",965.4764658
"REMIND-MAgPIE 1.7-3.0","CO_NDCplus","World","Price|Carbon","US$2010/t CO2","",0,0,2.1115,1.7969,"","","","",13.5603,14.2538,16.033,18.1932,20.4418,22.9324,25.6185,28.5812,"",35.886,"",44.5128,"",54.4515,"",66.2235
"MESSAGEix-GLOBIOM_1.1","EN_NoPolicy","World","Price|Carbon","US$2010/t CO2",0,0,0,0,0,"","","","",0,0,0,0,0,0,0,0,"",0,"",0,"",0,"",0
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2100_NDCp","World","Price|Carbon","US$2010/t CO2","",0,2.1478,1.7695,8.0251,"","","","",45.3221,54.1061,54.2377,56.7441,60.5816,65.0311,69.6889,73.8722,"",81.2928,"",86.8229,"",92.4367,"",101.3071
"COFFEE 1.1","EN_INDCi2030_900f","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",0,0,2.698035041116397,4.703304095129974,6.139544651378538,9.42211727370838,"",23.25902746597595,"",58.70988051475174,"",140.3304377833225,"",233.2020708270113,"",278.7671476379616
"AIM/CGE 2.2","EN_INDCi2030_900f","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",3,3,50,154.9239,163.1928,123.7799,140.3896,172.3007,206.6012,254.7795,253.3117,245.8918,239.9872,235.0775,230.8178,226.7041
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1800f_COV","World","Price|Carbon","US$2010/t CO2",0,0,0,0,4.853723575725106,"","","","",24.96366675007058,78.40113310867055,24.78456271050849,31.63208042204701,40.37144102617583,51.5253258332643,65.7608233628002,83.92932639276114,"",136.7120287902188,"",222.6894891122304,"",362.7377122547258,"",590.8615104212647
"POLES ENGAGE","EN_NPi2020_3000","World","Price|Carbon","US$2010/t CO2","",0,0.0272471327334642,0.0159998126327991,7.359278202056885,"","","","",16.30815315246582,20.49293899536133,18.97915649414062,19.14733123779297,19.79279327392578,19.99673080444336,"",20.39630889892578,"",20.44951820373535,"",20.39639282226562,"",19.59645271301269,"",19.99632453918457
"GEM-E3_V2021","EN_INDCi2030_1000_COV","World","Price|Carbon","US$2010/t CO2","","","",0.7640957548666368,2.195232863909707,"","","","",7.807849431363117,11.20945051777353,54.79456905241881,106.1690760440234,166.6113272774691,207.1506117431337,242.5192737504076,283.3905593564057,325.0778823200179,361.4088132585465,316.8544390039266,308.6972906897535,288.3874345576007,289.8185218174011,288.7279431334679,294.8663303989043
"WITCH 5.0","CO_Bridge","World","Price|Carbon","US$2010/t CO2","",0,0,0,0,"","","","",11.0684296426384,19.3641289598029,72.6387427432692,125.89574188448,179.519894144045,233.410751587065,274.86146205295,304.165042923957,336.87009061107,373.25076511331,413.767469673719,459.240872862125,509.892574325582,566.324911856488,628.654207662578,697.520790817863
"AIM/CGE 2.2","EN_NPi2020_1600f","World","Price|Carbon","US$2010/t CO2","","",0,0,0,"","","","",41.9512,47.1092,47.1245,50.1182,53.1626,56.3724,64.5667,83.0522,108.8559,127.1085,149.3567,171.1515,190.2535,194.5004,190.745,187.4681
