"Model","Scenario","Region","Variable","Unit","2000","2005","2010","2015","2020","2021","2022","2023","2024","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"WITCH 5.0","CO_Bridge","World","GDP|PPP","billion US$2010/yr","",65481.6937136607,92249.7675331883,103468.121486965,128886.45834811,"","","","",155957.108364045,183706.460755837,210630.693326249,238412.52034086,267081.669952305,296496.931479582,327358.120740338,360920.212140104,396940.122686006,435067.75298801,474875.831704438,517213.001923405,561811.176310971,608886.913722221,658668.324050475,710632.335386641
"AIM/CGE 2.2","EN_NPi2020_1600f","World","GDP|PPP","billion US$2010/yr","","",85486.6876,101995,128485,"","","","",153375,182078,211315,242039,274147,306539,339961,375181,412583,452856,495489,541384,589697,642071,697727,755874
"REMIND 2.1","CEMICS_GDPgrowth_1p5","World","GDP|PPP","billion US$2010/yr","",64109.8738,75283.5285,92922.7426,114696.5918,"","","","",135220.0609,154283.4363,176607.0406,199347.5832,223399.1828,248505.6545,274911.5748,300429.9612,"",359277.3485,"",427448.7314,"",499383.8537,"",585166.4086
"IMAGE 3.0","EN_NPi2020_1400f","World","GDP|PPP","billion US$2010/yr","",63593.00377960937,75837.96606671874,90506.408174375,112548.8244896875,"","","","",136289.3542996875,160415.048769375,184239.6456603125,208805.216760625,234044.7438003125,259447.558639375,"",313768.012720625,"",375415.85535,"",442751.042840625,"",516224.35613875,"",596236.4855724999
"IMAGE 3.0.1","CD-LINKS_NPi2020_1600","World","GDP|PPP","billion US$2010/yr","",63593.00377999999,75837.96607000001,90506.40817,112548.8245,"","","","",136289.3543,160415.0488,184239.6457,208805.2168,234044.7438,259447.5586,"",313768.0127,"",375415.8554,"",442751.0428,"",516224.3561,"",596236.4856
"REMIND 2.1","TechCost-SSP2-B1100-oilH","World","GDP|PPP","billion US$2010/yr","",64109.8738,75282.9893,93061.786,114909.423,"","","","",136854.0192,158412.7985,181052.1146,203440.4023,226968.3541,251106.0943,277325.7174,303426.9761,"",364662.5129,"",434025.5099,"",505163.3258,"",589773.4735
"WITCH 5.0","EN_INDCi2030_1000","World","GDP|PPP","billion US$2010/yr","","",92253.15571652802,103476.0481261685,128848.3188251352,"","","","",156340.5915807493,183966.6429495324,209379.3036489115,235669.1198448801,263866.6526791357,292459.2833086927,322256.7882096203,355017.3063236059,390109.0923597538,427596.6663380279,465053.9512359854,508724.6672305281,554628.8540278524,603089.1342728975,653740.2162921744,706150.6772676439
"MESSAGEix-GLOBIOM_1.1","EN_INDCi2030_1400f_COV","World","GDP|PPP","billion US$2010/yr","","","","",103694.4518111632,"","","","",124273.2038588904,142487.152128431,164677.0821160797,183639.8271535631,206845.1234565571,226910.0197858949,251821.5071603925,273530.8415101635,"",326427.0870170511,"",383558.8257260845,"",445280.0146119418,"",511776.3571468277
"C-ROADS-5.005","Ratchet-1.5-noCDR","World","GDP|PPP","billion US$2010/yr","",82751.5,98387.2,115096,137989,"","","","",165228,194248,224484,255511,287038,318797,350570,382327,414246,446550,479374,512828,547087,582357,618716,656071
"WITCH 5.0","EN_INDCi2030_2500f_NDCp","World","GDP|PPP","billion US$2010/yr","","",92253.15571652802,103476.0481261685,128819.2063209281,"","","","",156309.5214795377,183394.7850224271,212220.1071321298,241134.862665675,270975.5478821872,301186.0506307195,332589.7784051795,366561.4606911552,403149.364917786,441973.9442871037,482710.2834651971,525767.9228287853,570879.3370511194,618068.9284596146,667760.8536559602,719182.2336615166
"WITCH 5.0","EN_NPi2020_600","World","GDP|PPP","billion US$2010/yr","","",92253.15571652802,103476.0481261685,128876.556397455,"","","","",152942.5532170247,177959.7816753695,203477.2041133272,230325.5988163524,257943.9497524313,286423.392536714,316493.5020455921,349039.4660699876,384544.8810153287,422760.8093678994,464834.6132731488,509135.2849501722,554994.1443748309,603158.1324385859,653648.4564778806,705682.8625784911
"REMIND-MAgPIE 2.1-4.2","EN_INDCi2030_600f_NDCp","World","GDP|PPP","billion US$2010/yr","",64109.8737,75295.0275,92917.077,114751.1774,"","","","",137014.5185,159180.5612,180902.2003,202372.2047,225660.2783,249531.1332,275607.5895,301818.0635,"",363310.7812,"",432509.7866,"",502739.0301,"",586799.7391
"POLES ENGAGE","EN_INDCi2100_COV_NDCp","World","GDP|PPP","billion US$2010/yr","",64709.6015625,77365.9375,91533.7109375,99793.0234375,"","","","",122386.8984375,142483.703125,163631.984375,186420.203125,211001.796875,237920.203125,"",301937.5,"",374956.28125,"",454421.78125,"",545877.875,"",648928.5625
"WITCH 5.0","EN_NPi2020_2500","World","GDP|PPP","billion US$2010/yr","","",92253.15571652802,103476.0481261685,128876.556397455,"","","","",156368.3998150867,184318.2245135663,211983.7009671596,240787.3855819326,270586.4671192862,300889.8936024501,332422.1075939832,366446.6661200667,403085.6474347942,441930.2860431662,482671.7817017597,525729.597218201,570792.3509974093,617977.8585206219,667705.3347405319,719173.5462849357
