AIRPORT_SEQ_ID,AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME
1327403,13274,MGF,Regional de Maringa Silvio Name Junior,"Maringa, Brazil",Brazil
1327404,13274,MGF,Silvio Name Junior,"Maringa, Brazil",Brazil
1327405,13274,MGF,Silvio Name Junior,"Maringa, Brazil",Brazil
1327501,13275,MGJ,Orange County,"Montgomery, NY",United States
1327502,13275,MGJ,Orange County,"Montgomery, NY",United States
1327503,13275,MGJ,Orange County,"Montgomery, NY",United States
1327504,13275,MGJ,Orange County,"Montgomery, NY",United States
1327505,13275,MGJ,Orange County,"Montgomery, NY",United States
1327601,13276,MGL,Monchengladbach,"Dusseldorf, Germany",Germany
1327602,13276,MGL,Monchen Gladbach,"Dusseldorf, Germany",Germany
1327603,13276,MGL,Monchengladbach,"Dusseldorf, Germany",Germany
1327604,13276,MGL,Moenchengladbach,"Dusseldorf, Germany",Germany
1327605,13276,MGL,Monchengladbach,"Dusseldorf, Germany",Germany
1327606,13276,MGL,Moenchengladbach,"Dusseldorf, Germany",Germany
1327701,13277,MGM,Dannelly Field,"Montgomery, AL",United States
1327702,13277,MGM,Montgomery Regional,"Montgomery, AL",United States
1327703,13277,MGM,Montgomery Regional,"Montgomery, AL",United States
1327801,13278,MGN,Baracoa,"Magangue, Colombia",Colombia
1327802,13278,MGN,Baracoa,"Magangue, Colombia",Colombia
1327803,13278,MGN,Magangue Airport,"Magangue, Colombia",Colombia
1327804,13278,MGN,Magangue Airport,"Magangue, Colombia",Colombia
1327805,13278,MGN,Baracoa,"Magangue, Colombia",Colombia
1327806,13278,MGN,Magangue Airport,"Magangue, Colombia",Colombia
1327807,13278,MGN,Baracoa,"Magangue, Colombia",Colombia
1327901,13279,MGQ,Mogadishu International,"Mogadishu, Somalia",Somalia
1327902,13279,MGQ,Mogadishu International,"Mogadishu, Somalia",Somalia
1327903,13279,MGQ,Aden Adde International,"Mogadishu, Somalia",Somalia
1327904,13279,MGQ,Mogadishu International,"Mogadishu, Somalia",Somalia
1327905,13279,MGQ,Aden Adde International,"Mogadishu, Somalia",Somalia
1328001,13280,MGR,Moultrie Thomasville,"Moultrie/Thomasville, GA",United States
1328002,13280,MGR,Moultrie/Thomasville Airport,"Moultrie/Thomasville, GA",United States
1328101,13281,MGS,Mangaia Cook Island,"Mangaia, Cook Islands",Cook Islands
1328201,13282,MGW,Morgantown Municipal-Walter L. Bill Hart Field,"Morgantown, WV",United States
1328202,13282,MGW,Morgantown Municipal-Walter L. Bill Hart Field,"Morgantown, WV",United States
1328203,13282,MGW,Morgantown Municipal-Walter L. Bill Hart Field,"Morgantown, WV",United States
1328204,13282,MGW,Morgantown Municipal-Walter L. Bill Hart Field,"Morgantown, WV",United States
1328205,13282,MGW,Morgantown Municipal-Walter L. Bill Hart Field,"Morgantown, WV",United States
1328206,13282,MGW,Morgantown Municipal,"Morgantown, WV",United States
1328207,13282,MGW,Morgantown Municipal Walter L Bill Hart Field,"Morgantown, WV",United States
1328301,13283,MGY,Montgomery County,"Dayton, OH",United States
1328302,13283,MGY,Dayton-Wright Brothers,"Dayton, OH",United States
1328401,13284,MHA,Mahdia Airport,"Mahdia, Guyana",Guyana
1328402,13284,MHA,Mahdia Airport,"Mahdia, Guyana",Guyana
1328601,13286,MHD,Mashhad International,"Mashhad, Iran",Iran
1328602,13286,MHD,Mashhad International,"Mashhad, Iran",Iran
1328603,13286,MHD,Shahid Hashemi Nejad International,"Mashhad, Iran",Iran
1328604,13286,MHD,Mashhad International,"Mashhad, Iran",Iran
1328605,13286,MHD,Shahid Hashemi Nejad International,"Mashhad, Iran",Iran
1328701,13287,MHE,Mitchell Municipal,"Mitchell, SD",United States
1328702,13287,MHE,Mitchell Municipal,"Mitchell, SD",United States
1328801,13288,MHG,Mannheim Neuostheim,"Mannheim, Germany",Germany
1328802,13288,MHG,Mannheim City,"Mannheim, Germany",Germany
1328901,13289,MHH,Marsh Harbour Airport,"Marsh Harbour, The Bahamas",The Bahamas
1328902,13289,MHH,Marsh Harbour Airport,"Marsh Harbour, The Bahamas",The Bahamas
1328903,13289,MHH,Marsh Harbour International,"Marsh Harbour, The Bahamas",The Bahamas
1328904,13289,MHH,Marsh Harbour International,"Marsh Harbour, The Bahamas",The Bahamas
1328905,13289,MHH,Leonard M Thompson International,"Marsh Harbour, The Bahamas",The Bahamas
1328906,13289,MHH,Marsh Harbour Airport,"Marsh Harbour, The Bahamas",The Bahamas
1328907,13289,MHH,Leonard M Thompson International,"Marsh Harbour, The Bahamas",The Bahamas
1329001,13290,MHK,Manhattan Regional,"Manhattan/Ft. Riley, KS",United States
1329002,13290,MHK,Manhattan Regional,"Manhattan/Ft. Riley, KS",United States
1329003,13290,MHK,Manhattan Regional,"Manhattan/Ft. Riley, KS",United States
1329004,13290,MHK,Manhattan Regional,"Manhattan/Ft. Riley, KS",United States
1329101,13291,MHL,Marshall Memorial Municipal,"Marshall, MO",United States
1329102,13291,MHL,Marshall Memorial Municipal,"Marshall, MO",United States
1329201,13292,MHM,Minchumina Airport,"Minchumina, AK",United States
1329202,13292,MHM,Minchumina Airport,"Minchumina, AK",United States
1329203,13292,MHM,Minchumina Airport,"Minchumina, AK",United States
1329204,13292,MHM,Minchumina Airport,"Minchumina, AK",United States
1329301,13293,MHO,Mount House Airport,"Mount House, Australia",Australia
1329302,13293,MHO,Mount House Airport,"Mount House, Australia",Australia
1329401,13294,MHQ,Mariehamn Airport,"Mariehamn, Finland",Finland
1329402,13294,MHQ,Mariehamn Airport,"Mariehamn, Finland",Finland
1329501,13295,MHR,Mather AFB,"Sacramento, CA",United States
1329502,13295,MHR,Sacramento Mather,"Sacramento, CA",United States
1329503,13295,MHR,Sacramento Mather,"Sacramento, CA",United States
1329601,13296,MHT,Grenier Field/Manchester Municipal,"Manchester, NH",United States
1329602,13296,MHT,Manchester Airport,"Manchester, NH",United States
1329603,13296,MHT,Manchester-Boston Regional,"Manchester, NH",United States
1329604,13296,MHT,Manchester-Boston Regional,"Manchester, NH",United States
1329605,13296,MHT,Manchester Boston Regional,"Manchester, NH",United States
1329701,13297,MHV,Mojave Airport,"Mojave, CA",United States
1329702,13297,MHV,Mojave Airport,"Mojave, CA",United States
1329703,13297,MHV,Mojave Airport,"Mojave, CA",United States
1329704,13297,MHV,Mojave Air and Space Port,"Mojave, CA",United States
1329705,13297,MHV,Mojave Airport,"Mojave, CA",United States
1329706,13297,MHV,Mojave Air and Space Port,"Mojave, CA",United States
1329707,13297,MHV,Mojave Air and Space Port Rutan Field,"Mojave, CA",United States
1329901,13299,MHZ,Mildenhall Airport,"Mildenhall, United Kingdom",United Kingdom
1329902,13299,MHZ,Mildenhall Airport,"Mildenhall, United Kingdom",United Kingdom
1330001,13300,MI1,Greenville Municipal,"Greenville, MI",United States
1330101,13301,MI2,Tulip City,"Holland, MI",United States
1330102,13301,MI2,Tulip City,"Holland, MI",United States
1330103,13301,MI2,West Michigan Regional,"Holland, MI",United States
1330104,13301,MI2,Tulip City,"Holland, MI",United States
1330105,13301,MI2,West Michigan Regional,"Holland, MI",United States
1330201,13302,MI3,Livingston County Spencer J. Hardy,"Howell, MI",United States
1330202,13302,MI3,Livingston County Spencer J. Hardy,"Howell, MI",United States
1330301,13303,MIA,Miami International,"Miami, FL",United States
1330302,13303,MIA,Miami International,"Miami, FL",United States
1330303,13303,MIA,Miami International,"Miami, FL",United States
1330304,13303,MIA,Miami International,"Miami, FL",United States
1330401,13304,MIB,Minot AFB,"Minot, ND",United States
1330402,13304,MIB,Minot AFB,"Minot, ND",United States
1330501,13305,MIC,Crystal,"Minneapolis, MN",United States
1330502,13305,MIC,Crystal,"Minneapolis, MN",United States
1330503,13305,MIC,Crystal,"Minneapolis, MN",United States
1330601,13306,MID,Licenciado Manuel Crescencio Rejon International,"Merida, Mexico",Mexico
1330602,13306,MID,Merida International,"Merida, Mexico",Mexico
1330701,13307,MIE,Delaware Co/Johnson Field,"Muncie/Anderson/Newcastle, IN",United States
1330702,13307,MIE,Delaware Co/Johnson Field,"Muncie/Anderson/Newcastle, IN",United States
1330703,13307,MIE,Delaware County Regional,"Muncie/Anderson/Newcastle, IN",United States
1330704,13307,MIE,Delaware County Regional,"Muncie/Anderson/Newcastle, IN",United States
1330801,13308,MII,Marilia Airport,"Marilia, Brazil",Brazil
1330802,13308,MII,Marilia Airport,"Marilia, Brazil",Brazil
1330803,13308,MII,Frank Miloye Milenkovich,"Marilia, Brazil",Brazil
1330804,13308,MII,Marilia Airport,"Marilia, Brazil",Brazil
1330805,13308,MII,Frank Miloye Milenkovich,"Marilia, Brazil",Brazil
1330901,13309,MIJ,Mili Airport,"Mili, Marshall Islands District (TTPI)",Marshall Islands District (TTPI)
1330902,13309,MIJ,Mili Airport,"Mili, Marshall Islands",Marshall Islands
1330903,13309,MIJ,Mili Airport,"Mili, Marshall Islands",Marshall Islands
1330904,13309,MIJ,Mili Airport,"Mili, Marshall Islands",Marshall Islands
1330905,13309,MIJ,Mili Airport,"Mili, Marshall Islands",Marshall Islands
1330906,13309,MIJ,Mili Airport,"Mili, Marshall Islands",Marshall Islands
1331001,13310,MIK,Mikkeli Airport,"Mikkeli, Finland",Finland
1331002,13310,MIK,Mikkeli Airport,"Mikkeli, Finland",Finland
1331101,13311,MIL,Milan Metropolitan Area,"Milan, Italy",Italy
1331201,13312,MIM,Merimbula Airport,"Merimbula, Australia",Australia
1331202,13312,MIM,Merimbula Airport,"Merimbula, Australia",Australia
1331301,13313,MIN,Minnipa Airport,"Minnipa, Australia",Australia
1331302,13313,MIN,Minnipa Airport,"Minnipa, Australia",Australia
1331401,13314,MIO,Miami Municipal,"Miami, OK",United States
1331402,13314,MIO,Miami Municipal,"Miami, OK",United States
1331403,13314,MIO,Miami Regional,"Miami, OK",United States
1331404,13314,MIO,Miami Municipal,"Miami, OK",United States
1331405,13314,MIO,Miami Regional,"Miami, OK",United States
1331501,13315,MIP,Har Arikha,"Mitspeh Ramon, Israel",Israel
1331502,13315,MIP,Har Arikha,"Mitspeh Ramon, Israel",Israel
1331503,13315,MIP,Har Arikha,"Mitspeh Ramon, Israel",Israel
1331504,13315,MIP,Har Arikha,"Mitspeh Ramon, Israel",Israel
1331505,13315,MIP,Har Arikha,"Mitspeh Ramon, Israel",Israel
1331506,13315,MIP,Har Arikha,"Mitspeh Ramon, Israel",Israel
1331507,13315,MIP,Mitzpe Ramon,"Mitspeh Ramon, Israel",Israel
1331601,13316,MIQ,Millard,"Omaha, NE",United States
1331602,13316,MIQ,Millard,"Omaha, NE",United States
1331701,13317,MIR,Monastir Airport,"Monastir, Tunisia",Tunisia
1331702,13317,MIR,Habib Bourguiba International,"Monastir, Tunisia",Tunisia
1331703,13317,MIR,Habib Bourguiba International,"Monastir, Tunisia",Tunisia
1331704,13317,MIR,Habib Bourguiba International,"Monastir, Tunisia",Tunisia
1331705,13317,MIR,Habib Bourguiba International,"Monastir, Tunisia",Tunisia
1331801,13318,MIS,Misima,"Misima Island, Papua New Guinea",Papua New Guinea
1331802,13318,MIS,Misima,"Misima Island, Papua New Guinea",Papua New Guinea
1331803,13318,MIS,Misima,"Misima Island, Papua New Guinea",Papua New Guinea
1331901,13319,MIT,Shafter - Minter Field,"Shafter, CA",United States
1331902,13319,MIT,Shafter - Minter Field,"Shafter, CA",United States
1331903,13319,MIT,Shafter - Minter Field,"Shafter, CA",United States
1331904,13319,MIT,Shafter - Minter Field,"Shafter, CA",United States
1331905,13319,MIT,Shafter - Minter Field,"Shafter, CA",United States
1332001,13320,MIU,Maiduguri Airport,"Maiduguri, Nigeria",Nigeria
1332002,13320,MIU,Maiduguri Airport,"Maiduguri, Nigeria",Nigeria
1332101,13321,MIV,Millville Municipal,"Millville, NJ",United States
1332102,13321,MIV,Millville Municipal,"Millville, NJ",United States
1332201,13322,MIW,Marshalltown Municipal,"Marshalltown, IA",United States
1332202,13322,MIW,Marshalltown Municipal,"Marshalltown, IA",United States
1332301,13323,MIX,Miriti Pirana,"Miriti, Colombia",Colombia
1332401,13324,MIZ,Mainoru Airport,"Mainoru, Australia",Australia
1332501,13325,MJA,Manja Airport,"Manja, Madagascar",Madagascar
1332502,13325,MJA,Manja Airport,"Manja, Madagascar",Madagascar
1332503,13325,MJA,Manja Airport,"Manja, Madagascar",Madagascar
1332601,13326,MJB,Mejit,"Mejit Island, Marshall Islands",Marshall Islands
1332602,13326,MJB,Mejit,"Mejit Island, Marshall Islands",Marshall Islands
1332603,13326,MJB,Mejit,"Mejit Island, Marshall Islands",Marshall Islands
1332604,13326,MJB,Mejit,"Mejit Island, Marshall Islands",Marshall Islands
1332605,13326,MJB,Mejit,"Mejit Island, Marshall Islands",Marshall Islands
1332701,13327,MJC,Man Airport,"Man, Cote d'Ivoire",Cote d'Ivoire
1332702,13327,MJC,Man Airport,"Man, Cote d'Ivoire",Cote d'Ivoire
1332703,13327,MJC,Man Airport,"Man, Cote d'Ivoire",Cote d'Ivoire
1332704,13327,MJC,Man Airport,"Man, Cote d'Ivoire",Cote d'Ivoire
1332705,13327,MJC,Man Airport,"Man, Cote d'Ivoire",Cote d'Ivoire
1332801,13328,MJD,Moenjodaro Airport,"Moenjodaro, Pakistan",Pakistan
1332802,13328,MJD,Moenjodaro Airport,"Moenjodaro, Pakistan",Pakistan
1332901,13329,MJF,Kjaerstad,"Mosjoen, Norway",Norway
1332902,13329,MJF,Kjaerstad,"Mosjoen, Norway",Norway
1332903,13329,MJF,Kjaerstad,"Mosjoen, Norway",Norway
1333001,13330,MJG,Mayajigua Airport,"Mayajigua, Cuba",Cuba
1333002,13330,MJG,Mayajigua Airport,"Mayajigua, Cuba",Cuba
1333003,13330,MJG,Mayajigua Airport,"Mayajigua, Cuba",Cuba
1333004,13330,MJG,Mayajigua Airport,"Mayajigua, Cuba",Cuba
1333005,13330,MJG,Mayajigua Airport,"Mayajigua, Cuba",Cuba
1333101,13331,MJI,Mitiga Airport,"Mitiga, Libya",Libya
1333102,13331,MJI,Mitiga Airport,"Mitiga, Libya",Libya
1333103,13331,MJI,Mitiga Airport,"Mitiga, Libya",Libya
1333104,13331,MJI,Mitiga International,"Mitiga, Libya",Libya
1333105,13331,MJI,Mitiga Airport,"Mitiga, Libya",Libya
1333106,13331,MJI,Mitiga International,"Mitiga, Libya",Libya
1333107,13331,MJI,Mitiga International,"Mitiga, Libya",Libya
1333201,13332,MJL,Mouila Airport,"Mouila, Gabon",Gabon
1333301,13333,MJM,Mbuji Mayi,"Mbuji-Mayi, Congo (Kinshasa)",Congo (Kinshasa)
1333302,13333,MJM,Mbuji Mayi,"Mbuji-Mayi, Congo (Kinshasa)",Congo (Kinshasa)
1333303,13333,MJM,Mbuji Mayi,"Mbuji-Mayi, Congo (Kinshasa)",Congo (Kinshasa)
1333401,13334,MJN,Majunga/Amborovy,"Majunga, Madagascar",Madagascar
1333402,13334,MJN,Philibert Tsiranana,"Majunga, Madagascar",Madagascar
1333501,13335,MJQ,Jackson Airport,"Jackson, MN",United States
1333601,13336,MJT,Mitilini,"Mytilene, Greece",Greece
1333602,13336,MJT,Mitilini,"Mytilene, Greece",Greece
1333603,13336,MJT,Mitilini,"Mytilene, Greece",Greece
1333604,13336,MJT,Mitilini,"Mytilene, Greece",Greece
1333605,13336,MJT,Mitilini,"Mytilene, Greece",Greece
1333701,13337,MJV,Murcia San Javier,"Murcia, Spain",Spain
1333702,13337,MJV,Murcia San Javier,"Murcia, Spain",Spain
1333703,13337,MJV,San Javier,"Murcia, Spain",Spain
1333704,13337,MJV,San Javier,"Murcia, Spain",Spain
1333705,13337,MJV,Murcia San Javier,"Murcia, Spain",Spain
1333706,13337,MJV,Murcia San Javier,"Murcia, Spain",Spain
1333707,13337,MJV,Murcia San Javier,"Murcia, Spain",Spain
1333801,13338,MJX,Robert J. Miller Air Park,"Toms River, NJ",United States
1333802,13338,MJX,Robert J. Miller Air Park,"Toms River, NJ",United States
1333803,13338,MJX,Ocean County,"Toms River, NJ",United States
1333804,13338,MJX,Ocean County,"Toms River, NJ",United States
1333805,13338,MJX,Robert J Miller Air Park,"Toms River, NJ",United States
1333806,13338,MJX,Ocean County,"Toms River, NJ",United States
1333901,13339,MJZ,Mirny Airport,"Mirny, Russia",Russia
1333902,13339,MJZ,Mirny Airport,"Mirny, Russia",Russia
1333903,13339,MJZ,Mirny Airport,"Mirny, Russia",Russia
1333904,13339,MJZ,Mirny Airport,"Mirny, Russia",Russia
1333905,13339,MJZ,Mirny Airport,"Mirny, Russia",Russia
1334001,13340,MKA,Marianske Lazne Airport,"Marianske Lazne, Czech Republic",Czech Republic
1334002,13340,MKA,Marianske Lazne Airport,"Marianske Lazne, Czech Republic",Czech Republic
1334003,13340,MKA,Marianske Lazne Airport,"Marianske Lazne, Czech Republic",Czech Republic
1334004,13340,MKA,Marianske Lazne Airport,"Marianske Lazne, Czech Republic",Czech Republic
1334005,13340,MKA,Marianske Lazne Airport,"Marianske Lazne, Czech Republic",Czech Republic
1334101,13341,MKC,Kansas City Downtown,"Kansas City, MO",United States
1334102,13341,MKC,Charles B. Wheeler Downtown,"Kansas City, MO",United States
1334103,13341,MKC,Kansas City Downtown Wheeler Field,"Kansas City, MO",United States
1334201,13342,MKE,General Mitchell Field,"Milwaukee, WI",United States
1334202,13342,MKE,General Mitchell International,"Milwaukee, WI",United States
1334203,13342,MKE,General Mitchell International,"Milwaukee, WI",United States
1334204,13342,MKE,General Mitchell International,"Milwaukee, WI",United States
1334205,13342,MKE,General Mitchell International,"Milwaukee, WI",United States
1334206,13342,MKE,General Mitchell International,"Milwaukee, WI",United States
1334207,13342,MKE,General Mitchell International,"Milwaukee, WI",United States
1334401,13344,MKG,Muskegon County,"Muskegon, MI",United States
1334402,13344,MKG,Muskegon County,"Muskegon, MI",United States
1334403,13344,MKG,Muskegon County,"Muskegon, MI",United States
1334501,13345,MKI,Obo Mboki Airport,"Obo Mboki, Central African Republic",Central African Republic
1334502,13345,MKI,Obo Mboki Airport,"Obo Mboki, Central African Republic",Central African Republic
1334503,13345,MKI,Obo Mboki Airport,"Obo Mboki, Central African Republic",Central African Republic
1334601,13346,MKJ,Makoua Airport,"Makoua, Congo (Brazaville)",Congo (Brazaville)
1334602,13346,MKJ,Makoua Airport,"Makoua, Congo (Brazaville)",Congo (Brazaville)
1334701,13347,MKK,Molokai,"Hoolehua, HI",United States
1334702,13347,MKK,Molokai,"Hoolehua, HI",United States
1334801,13348,MKL,McKellar Field,"Jackson, TN",United States
1334802,13348,MKL,McKellar-Sipes Regional,"Jackson, TN",United States
1334803,13348,MKL,Jackson Regional,"Jackson, TN",United States
1334901,13349,MKM,Mukah Airport,"Mukah, Malaysia",Malaysia
1334902,13349,MKM,Mukah Airport,"Mukah, Malaysia",Malaysia
1334903,13349,MKM,Mukah Airport,"Mukah, Malaysia",Malaysia
1334904,13349,MKM,Mukah Airport,"Mukah, Malaysia",Malaysia
1334905,13349,MKM,Mukah Airport,"Mukah, Malaysia",Malaysia
1334906,13349,MKM,Mukah Airport,"Mukah, Malaysia",Malaysia
1335001,13350,MKO,Davis Field,"Muskogee, OK",United States
1335002,13350,MKO,Davis Field,"Muskogee, OK",United States
1335003,13350,MKO,Muskogee Davis Regional,"Muskogee, OK",United States
1335004,13350,MKO,Davis Field,"Muskogee, OK",United States
1335005,13350,MKO,Muskogee Davis Regional,"Muskogee, OK",United States
1335101,13351,MKP,Makemo Airport,"Makemo, French Polynesia",French Polynesia
1335102,13351,MKP,Makemo Airport,"Makemo, French Polynesia",French Polynesia
1335103,13351,MKP,Makemo Airport,"Makemo, French Polynesia",French Polynesia
1335104,13351,MKP,Makemo Airport,"Makemo, French Polynesia",French Polynesia
1335201,13352,MKR,Meekatharra Airport,"Meekatharra, Australia",Australia
1335202,13352,MKR,Meekatharra Airport,"Meekatharra, Australia",Australia
1335203,13352,MKR,Meekatharra Airport,"Meekatharra, Australia",Australia
1335301,13353,MKS,Mekane Selam Airport,"Mekane Selam, Ethiopia",Ethiopia
1335401,13354,MKT,Mankato Regional,"Mankato, MN",United States
1335402,13354,MKT,Mankato Regional,"Mankato, MN",United States
1335403,13354,MKT,Mankato Regional,"Mankato, MN",United States
1335501,13355,MKU,Makokou Airport,"Makokou, Gabon",Gabon
1335502,13355,MKU,Makokou Airport,"Makokou, Gabon",Gabon
1335503,13355,MKU,Makokou Airport,"Makokou, Gabon",Gabon
1335504,13355,MKU,Makokou Airport,"Makokou, Gabon",Gabon
1335505,13355,MKU,Makokou Airport,"Makokou, Gabon",Gabon
1335506,13355,MKU,Makokou Airport,"Makokou, Gabon",Gabon
1335601,13356,MKW,Rendani,"Manokwari, Indonesia",Indonesia
1335602,13356,MKW,Rendani,"Manokwari, Indonesia",Indonesia
1335701,13357,MKY,Mackay Airport,"Mackay, Australia",Australia
1335702,13357,MKY,Mackay Airport,"Mackay, Australia",Australia
1335703,13357,MKY,Mackay Airport,"Mackay, Australia",Australia
1335801,13358,MKZ,Malacca Airport,"Malacca, Malaysia",Malaysia
1335802,13358,MKZ,Malacca Airport,"Malacca, Malaysia",Malaysia
1335803,13358,MKZ,Malacca Airport,"Malacca, Malaysia",Malaysia
1335901,13359,MLA,Luqa International,"Malta, Malta",Malta
1335902,13359,MLA,Luqa International,"Malta, Malta",Malta
1336001,13360,MLB,Melbourne Regional,"Melbourne, FL",United States
1336002,13360,MLB,Melbourne International,"Melbourne, FL",United States
1336003,13360,MLB,Melbourne International,"Melbourne, FL",United States
1336004,13360,MLB,Melbourne Orlando International,"Melbourne, FL",United States
1336005,13360,MLB,Melbourne Orlando International,"Melbourne, FL",United States
1336101,13361,MLC,McAlester Regional,"McAlester, OK",United States
1336102,13361,MLC,McAlester Regional,"McAlester, OK",United States
1336201,13362,MLD,Malad City Airport,"Malad City, ID",United States
1336202,13362,MLD,Malad City Airport,"Malad City, ID",United States
1336203,13362,MLD,Malad City Airport,"Malad City, ID",United States
1336301,13363,MLE,Male International,"Male, Maldives",Maldives
1336302,13363,MLE,Male International,"Male, Maldives",Maldives
1336303,13363,MLE,Ibrahim Nasir International,"Male, Maldives",Maldives
1336304,13363,MLE,Velana International,"Male, Maldives",Maldives
1336305,13363,MLE,Male International,"Male, Maldives",Maldives
1336306,13363,MLE,Velana International,"Male, Maldives",Maldives
1336307,13363,MLE,Velana International,"Male, Maldives",Maldives
1336308,13363,MLE,Velana International,"Male, Maldives",Maldives
1336401,13364,MLF,Milford Municipal/Ben and Judy Briscoe Field,"Milford, UT",United States
1336402,13364,MLF,Milford Municipal/Ben and Judy Briscoe Field,"Milford, UT",United States
1336403,13364,MLF,Milford Municipal/Ben and Judy Briscoe Field,"Milford, UT",United States
1336404,13364,MLF,Milford Municipal/Ben and Judy Briscoe Field,"Milford, UT",United States
1336501,13365,MLG,Abdul Rachman Saleh,"Malang, Indonesia",Indonesia
1336502,13365,MLG,Abdul Rachman Saleh,"Malang, Indonesia",Indonesia
1336503,13365,MLG,Abdul Rachman Saleh,"Malang, Indonesia",Indonesia
1336601,13366,MLH,EuroAirport,"Mulhouse, France",France
1336602,13366,MLH,EuroAirport,"Mulhouse, France",France
1336603,13366,MLH,EuroAirport,"Mulhouse, France",France
1336604,13366,MLH,EuroAirport,"Mulhouse, France",France
1336605,13366,MLH,EuroAirport,"Mulhouse, France",France
1336606,13366,MLH,EuroAirport,"Mulhouse, France",France
1336701,13367,MLI,Quad City International,"Moline, IL",United States
1336702,13367,MLI,Quad City International,"Moline, IL",United States
1336703,13367,MLI,Quad City International,"Moline, IL",United States
1336704,13367,MLI,Quad City International,"Moline, IL",United States
1336705,13367,MLI,Quad City International,"Moline, IL",United States
1336706,13367,MLI,Quad Cities International,"Moline, IL",United States
1336707,13367,MLI,Quad Cities International,"Moline, IL",United States
1336708,13367,MLI,Quad Cities International,"Moline, IL",United States
1336801,13368,MLK,Malta Airport,"Malta, MT",United States
1336901,13369,MLL,Marshall Don Hunter Sr.,"Marshall, AK",United States
1337001,13370,MLM,General Francisco J. Mujica International,"Morelia, Mexico",Mexico
1337002,13370,MLM,Morelia International,"Morelia, Mexico",Mexico
1337101,13371,MLN,Melilla Airport,"Melilla, Spain",Spain
1337102,13371,MLN,Melilla Airport,"Melilla, Spain",Spain
1337103,13371,MLN,Melilla Airport,"Melilla, Spain",Spain
1337201,13372,MLO,Milos Airport,"Milos, Greece",Greece
1337202,13372,MLO,Milos Airport,"Milos, Greece",Greece
1337203,13372,MLO,Milos Airport,"Milos, Greece",Greece
1337204,13372,MLO,Milos Airport,"Milos, Greece",Greece
1337205,13372,MLO,Milos Airport,"Milos, Greece",Greece
1337206,13372,MLO,Milos Airport,"Milos, Greece",Greece
1337301,13373,MLP,Malabang Airport,"Malabang, Philippines",Philippines
1337302,13373,MLP,Malabang Airport,"Malabang, Philippines",Philippines
1337303,13373,MLP,Malabang Airport,"Malabang, Philippines",Philippines
1337304,13373,MLP,Malabang Airport,"Malabang, Philippines",Philippines
1337305,13373,MLP,Malabang Airport,"Malabang, Philippines",Philippines
1337401,13374,MLQ,Malalaua Airport,"Malalaua, Papua New Guinea",Papua New Guinea
1337402,13374,MLQ,Malalaua Airport,"Malalaua, Papua New Guinea",Papua New Guinea
1337501,13375,MLS,Frank Wiley Field,"Miles City, MT",United States
1337502,13375,MLS,Frank Wiley Field,"Miles City, MT",United States
1337503,13375,MLS,Frank Wiley Field,"Miles City, MT",United States
1337504,13375,MLS,Frank Wiley Field,"Miles City, MT",United States
1337505,13375,MLS,Frank Wiley Field,"Miles City, MT",United States
1337506,13375,MLS,Frank Wiley Field,"Miles City, MT",United States
1337601,13376,MLT,Millinocket Municipal,"Millinocket, ME",United States
1337701,13377,MLU,Monroe Regional,"Monroe, LA",United States
1337702,13377,MLU,Monroe Regional,"Monroe, LA",United States
1337703,13377,MLU,Monroe Regional,"Monroe, LA",United States
1337704,13377,MLU,Monroe Regional,"Monroe, LA",United States
1337801,13378,MLV,Merluna Airport,"Merluna, Australia",Australia
1337901,13379,MLW,Spriggs Payne,"Monrovia, Liberia",Liberia
1337902,13379,MLW,Monrovia Spriggs Payne,"Monrovia, Liberia",Liberia
1338001,13380,MLX,Erhac,"Malatya, Turkey",Turkey
1338002,13380,MLX,Erhac,"Malatya, Turkey",Turkey
1338003,13380,MLX,Malatya Airport,"Malatya, Turkey",Turkey
1338004,13380,MLX,Erhac,"Malatya, Turkey",Turkey
1338005,13380,MLX,Malatya Airport,"Malatya, Turkey",Turkey
1338101,13381,MLY,Manley Hot Springs Airport,"Manley Hot Springs, AK",United States
1338102,13381,MLY,Manley Hot Springs Airport,"Manley Hot Springs, AK",United States
1338103,13381,MLY,Manley Hot Springs Airport,"Manley Hot Springs, AK",United States
1338104,13381,MLY,Manley Hot Springs Airport,"Manley Hot Springs, AK",United States
1338105,13381,MLY,Manley Hot Springs Airport,"Manley Hot Springs, AK",United States
1338201,13382,MLZ,Melo Airport,"Melo, Uruguay",Uruguay
1338301,13383,MMA,Malmo Metropolitan Area,"Malmo, Sweden",Sweden
1338401,13384,MMB,Memanbetsu Airport,"Memanbetsu, Japan",Japan
1338402,13384,MMB,Memanbetsu Airport,"Memanbetsu, Japan",Japan
1338501,13385,MMC,Ciudad Mante Airport,"Ciudad Mante, Mexico",Mexico
1338502,13385,MMC,Cuauhtemoc,"Ciudad Mante, Mexico",Mexico
1338503,13385,MMC,Cuauhtemoc,"Ciudad Mante, Mexico",Mexico
1338504,13385,MMC,Cuauhtemoc,"Ciudad Mante, Mexico",Mexico
1338505,13385,MMC,Cuauhtemoc,"Ciudad Mante, Mexico",Mexico
