1.973000000000000000e+03;3.922637268091059468e+02;1.542564369841523453e+00;1.254225058966258501e+02;3.056600468642384476e-03;1.222640187456953687e-01;8.435828511553980206e+03
1.974000000000000000e+03;3.795986808642313122e+02;1.492759487866094137e+00;1.213729808165893047e+02;2.957911798942062815e-03;1.183164719576824814e-01;8.163460335809022581e+03
1.975000000000000000e+03;3.798872515313296958e+02;1.493894282645281235e+00;1.214652484766407667e+02;2.960160401542829244e-03;1.184064160617131628e-01;8.169666192977894752e+03
1.976000000000000000e+03;3.806353977052885398e+02;1.496836343183914009e+00;1.217044609286260481e+02;2.965990111989261560e-03;1.186396044795704624e-01;8.185755452304601022e+03
1.977000000000000000e+03;4.034004169986076249e+02;1.586359042430888211e+00;1.289833541104638925e+02;3.143379872716422965e-03;1.257351949086568943e-01;8.675328628960096466e+03
1.978000000000000000e+03;4.172304334143610731e+02;1.640745132959331665e+00;1.334053671514489849e+02;3.251146234397618833e-03;1.300458493759047429e-01;8.972750079942354205e+03
1.979000000000000000e+03;4.317444691891625439e+02;1.697821107408810759e+00;1.380460887199634215e+02;3.364242617058409938e-03;1.345697046823363663e-01;9.284881710880457831e+03
1.980000000000000000e+03;4.347724518868286623e+02;1.709728551056256318e+00;1.390142566942042208e+02;3.387837287429834154e-03;1.355134914971933835e-01;9.350000000000000000e+03
1.981000000000000000e+03;4.274098385108748630e+02;1.680775313001207083e+00;1.366601327810096222e+02;3.330466274110713536e-03;1.332186509644285310e-01;9.113000000000000000e+03
1.982000000000000000e+03;4.329115344693284442e+02;1.702410553731333431e+00;1.384192464757774985e+02;3.373336632228534065e-03;1.349334652891413244e-01;9.140000000000000000e+03
1.983000000000000000e+03;4.402268650070880653e+02;1.731177853560341262e+00;1.407582521620066416e+02;3.430339207847439478e-03;1.372135683138975826e-01;9.395000000000000000e+03
1.984000000000000000e+03;4.696030169080267456e+02;1.846698617139617360e+00;1.501509906009820838e+02;3.659244287595014508e-03;1.463697715038005387e-01;1.010200000000000000e+04
1.985000000000000000e+03;4.844430734098345397e+02;1.905056657512960161e+00;1.548959541214302362e+02;3.774881091505204352e-03;1.509952436602081949e-01;1.059800000000000000e+04
1.986000000000000000e+03;5.116138186435723583e+02;2.011904730977581046e+00;1.635835352598019767e+02;3.986601184235629564e-03;1.594640473694251548e-01;1.149100000000000000e+04
1.987000000000000000e+03;5.351336532996009510e+02;2.104395717131418042e+00;1.711037733017685412e+02;4.169872623113773935e-03;1.667949049245509574e-01;1.226600000000000000e+04
1.988000000000000000e+03;5.610716673947042636e+02;2.206396115417097015e+00;1.793972006656833855e+02;4.371987018660033510e-03;1.748794807464013334e-01;1.301700000000000000e+04
1.989000000000000000e+03;5.842503901466176330e+02;2.297545690083063086e+00;1.868083714988276540e+02;4.552600442700917120e-03;1.821040177080366640e-01;1.349300000000000000e+04
1.990000000000000000e+03;5.874183403056289308e+02;2.310003551227850060e+00;1.878212927055141392e+02;4.577285768615291586e-03;1.830914307446116218e-01;1.437100000000000000e+04
1.991000000000000000e+03;5.680796594842016702e+02;2.233954816776834829e+00;1.816379378766369825e+02;4.426594749227545297e-03;1.770637899691017980e-01;1.426200000000000000e+04
1.992000000000000000e+03;5.693968242624686127e+02;2.239134524502279344e+00;1.820590884849607676e+02;4.436858370876378341e-03;1.774743348350551475e-01;1.569000000000000000e+04
1.993000000000000000e+03;5.725039822009445061e+02;2.251353322213584640e+00;1.830525719712630632e+02;4.461069991176192136e-03;1.784427996470476507e-01;1.711800000000000000e+04
1.994000000000000000e+03;5.998131986036796661e+02;2.358745929054470558e+00;1.917844279171765436e+02;4.673869080028672691e-03;1.869547632011469007e-01;1.824900000000000000e+04
1.995000000000000000e+03;6.144168409145164560e+02;2.416174278297605671e+00;1.964538003027973616e+02;4.787663695437790849e-03;1.915065478175116409e-01;1.947000000000000000e+04
1.996000000000000000e+03;6.422259044638759633e+02;2.525532517813787514e+00;2.053454775052029504e+02;5.004357697121111781e-03;2.001743078848444435e-01;2.060100000000000000e+04
1.997000000000000000e+03;6.617807354027623887e+02;2.602431255583850689e+00;2.115979442287793972e+02;5.156733003138408954e-03;2.062693201255363373e-01;2.163000000000000000e+04
1.998000000000000000e+03;6.748307987443613456e+02;2.653750205971333376e+00;2.157705748712490674e+02;5.258421808397622382e-03;2.103368723359048675e-01;2.243800000000000000e+04
1.999000000000000000e+03;6.965977910416193026e+02;2.739348196459770790e+00;2.227303586421385546e+02;5.428034735389241673e-03;2.171213894155696877e-01;2.374200000000000000e+04
