run,case,case_label,biomass_share_world_pct,efficiency_gain_pct_per_yr,carbon_budget_share_world_pct,objective_kind,constraint,constraint_name,component,year,g_value,g_bound,slack,active,ineq_tolerance,ineq_tolerance_is_default,lambda_raw,objective_scale,f_opt_scaled,kkt_residual,kkt_residual_relative,objective_grad_norm,max_constraint_violation,run_feasible,termination_message,x_eval_distance_from_x_opt,n_database_entries,min_residual_kerosene_fraction,blend_degenerate,n_gradient_points,lambda_eur_discounted2020_per_unit_g,f_opt_eur_discounted2020,budget_adjusted_gtco2,shadow_price_eur_per_tco2_discounted2020,undiscount_factor_to_year,shadow_price_eur_per_tco2_undiscounted_year,allocated_resource_mj,allocated_resource_ej,shadow_price_eur_per_gj_discounted2020,shadow_price_eur_per_ej_discounted2020,shadow_price_eur_per_gj_undiscounted_year,shadow_price_eur_per_ej_undiscounted_year,ramp_branch_active,ramp_rate_cap_mj,ramp_volume_cap_mj,ramp_previous_consumption_mj,shadow_price_eur_per_gj_of_cap_discounted2020,d_obj_d_volume_bound_eur_per_ej_per_yr_discounted2020,d_obj_d_rate_bound_eur_per_unit_tau_discounted2020,shadow_price_eur_per_gj_of_cap_undiscounted_year,d_obj_d_volume_bound_eur_per_ej_per_yr_undiscounted_year,d_obj_d_rate_bound_eur_per_unit_tau_undiscounted_year,lambda_gtco2_per_unit_g
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,3,2045.0,0.0,0.0,0.0,True,0.0001,True,13.880069658436353,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,138800696584.36353,198186570094.97736,,,3.005434456537094,,,,,,,,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,4,2050.0,0.0,0.0,0.0,True,0.0001,True,10.708419722089875,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,107084197220.89874,198186570094.97736,,,3.7453181345368614,,,,,,,,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,0,2030.0,-0.8054225612601891,0.0,0.8054225612601891,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,1.552969421732896,,1675243500000.0,1.6752435,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,1,2035.0,-0.5890674017207314,0.0,0.5890674017207314,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,1.9352824430911528,,1973813250000.0,1.97381325,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,2,2040.0,-0.11181925704492343,0.0,0.11181925704492343,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,2.411714024837406,,2272383000000.0,2.272383,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,3,2045.0,-4.6895820560166614e-15,0.0,4.6895820560166614e-15,True,0.0001,True,3.1218400548026253,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,31218400548.026253,198186570094.97736,,,3.005434456537094,,2318853000000.0,2.318853,13.462863125875705,13462863125.875704,40.461752722149534,40461752722.14953,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,4,2050.0,4.6619051516927355e-08,0.0,4.6619051516927355e-08,True,0.0001,True,0.7865855286455077,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,7865855286.455076,198186570094.97736,,,3.7453181345368614,,2365323000000.0,2.365323,3.3254888598534222,3325488859.853422,12.455013733009334,12455013733.009333,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,0,2030.0,-0.7777867327254822,0.0,0.7777867327254822,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,1.552969421732896,,1065287574000.0001,1.065287574,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,1,2035.0,-0.5658338362353958,0.0,0.5658338362353958,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,1.9352824430911528,,1356710238000.0002,1.3567102380000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B15_2_2,B15,15 % biomass,15.0,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,2,2040.0,-0.17389894570260567,0.0,0.17389894570260567,False,0.0001,True,0.0,1e-10,19.818657009497738,1.6837973477216914e-15,2.9341053440620636e-15,0.5738707886304422,0.0,True,The KKT residual norm is smaller than the tolerance kkt_tol_abs or kkt_tol_rel. GEMSEO stopped the driver.,0.0,24,9.990000000147857e-06,False,22,0.0,198186570094.97736,,,2.411714024837406,,1648132902000.0002,1.6481329020000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
