run,case,case_label,biomass_share_world_pct,efficiency_gain_pct_per_yr,carbon_budget_share_world_pct,objective_kind,constraint,constraint_name,component,year,g_value,g_bound,slack,active,ineq_tolerance,lambda_raw,objective_scale,f_opt_scaled,kkt_residual,kkt_residual_relative,objective_grad_norm,max_constraint_violation,run_feasible,termination_message,x_eval_distance_from_x_opt,n_database_entries,min_residual_kerosene_fraction,blend_degenerate,n_gradient_points,lambda_eur_discounted2020_per_unit_g,f_opt_eur_discounted2020,budget_adjusted_gtco2,shadow_price_eur_per_tco2_discounted2020,undiscount_factor_to_year,shadow_price_eur_per_tco2_undiscounted_year,allocated_resource_mj,allocated_resource_ej,shadow_price_eur_per_gj_discounted2020,shadow_price_eur_per_ej_discounted2020,shadow_price_eur_per_gj_undiscounted_year,shadow_price_eur_per_ej_undiscounted_year,ramp_branch_active,ramp_rate_cap_mj,ramp_volume_cap_mj,ramp_previous_consumption_mj,shadow_price_eur_per_gj_of_cap_discounted2020,d_obj_d_volume_bound_eur_per_ej_per_yr_discounted2020,d_obj_d_rate_bound_eur_per_unit_tau_discounted2020,shadow_price_eur_per_gj_of_cap_undiscounted_year,d_obj_d_volume_bound_eur_per_ej_per_yr_undiscounted_year,d_obj_d_rate_bound_eur_per_unit_tau_undiscounted_year,lambda_gtco2_per_unit_g
opt_B75_2_0,B75,7.5 % biomass,7.5,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,2,2040.0,-1.5463211153886816,0.0,1.5463211153886816,False,0.0001,0.0,1e-10,24.187351474437495,6.057539126199501e-16,1.080881994804443e-15,0.5604255742362932,0.2099090300312275,False,Positive directional derivative for linesearch,0.0,7,0.12460434494118214,False,7,0.0,241873514744.37494,,,2.411714024837406,,,,,,,,rate,959099971831.4369,154900000000.0,385440768000.674,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_0,B75,7.5 % biomass,7.5,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,3,2045.0,-6.217299765882919,0.0,6.217299765882919,False,0.0001,0.0,1e-10,24.187351474437495,6.057539126199501e-16,1.080881994804443e-15,0.5604255742362932,0.2099090300312275,False,Positive directional derivative for linesearch,0.0,7,0.12460434494118214,False,7,0.0,241873514744.37494,,,3.005434456537094,,,,,,,,rate,1790532443617.5706,154900000000.0,719574831057.7301,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_0,B75,7.5 % biomass,7.5,1.35,2.0,min_surplus_loss,G6,electrofuel_use_growth_constraint,4,2050.0,-7.254011005477047,0.0,7.254011005477047,False,0.0001,0.0,1e-10,24.187351474437495,6.057539126199501e-16,1.080881994804443e-15,0.5604255742362932,0.2099090300312275,False,Positive directional derivative for linesearch,0.0,7,0.12460434494118214,False,7,0.0,241873514744.37494,,,3.7453181345368614,,,,,,,,rate,2059016893454.3398,154900000000.0,827472709882.3063,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G1,aviation_carbon_budget_constraint,0,,0.05987685533287377,0.0,0.05987685533287377,False,0.0001,83.95821330053272,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,839582133005.3271,241873345301.576,1.9954654899519684,420.7450027239189,,,,,,,,,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,0,2030.0,-0.8241221528538294,0.0,0.8241221528538294,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.552969421732896,,,,,,,,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,1,2035.0,-0.5386757938018333,0.0,0.5386757938018333,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.9352824430911528,,,,,,,,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,2,2040.0,-0.19544621588647515,0.0,0.19544621588647515,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,2.411714024837406,,,,,,,,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,3,2045.0,-0.14770609715583347,0.0,0.14770609715583347,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,3.005434456537094,,,,,,,,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G2,blend_completeness_constraint,4,2050.0,-0.1246043549411516,0.0,0.1246043549411516,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,3.7453181345368614,,,,,,,,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,0,2030.0,-0.6108286735781107,0.0,0.6108286735781107,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.552969421732896,,837621750000.0,0.83762175,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,1,2035.0,-0.17794800773753053,0.0,0.17794800773753053,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.9352824430911528,,986906625000.0,0.986906625,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,2,2040.0,9.107396784486355e-05,0.0,9.107396784486355e-05,True,0.0001,6.498346228792648,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,64983462287.926476,241873345301.576,,,2.411714024837406,,1136191500000.0,1.1361915,57.194110577245546,57194110577.245544,137.93583861724449,137935838617.2445,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,3,2045.0,2.333848669877625e-12,0.0,2.333848669877625e-12,True,0.0001,6.980415844964516,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,69804158449.64516,241873345301.576,,,3.005434456537094,,1159426500000.0,1.1594265,60.205764185694534,60205764185.694534,180.9444781658333,180944478165.83328,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G3,biomass_trajectory_constraint,4,2050.0,3.790461278185831e-12,0.0,3.790461278185831e-12,True,0.0001,4.373099088899432,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,43730990888.994316,241873345301.576,,,3.7453181345368614,,1182661500000.0,1.1826615,36.97676037394835,36976760373.94835,138.48973118497278,138489731184.97278,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,0,2030.0,-0.6669566077155179,0.0,0.6669566077155179,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.552969421732896,,1065287574000.0001,1.065287574,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,1,2035.0,-0.3492910041863439,0.0,0.3492910041863439,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.9352824430911528,,1356710238000.0002,1.3567102380000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,2,2040.0,1.0178524689763435e-11,0.0,1.0178524689763435e-11,True,0.0001,5.722135174397409,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,57221351743.97409,241873345301.576,,,2.411714024837406,,1648132902000.0002,1.6481329020000002,34.71889413440888,34718894134.40888,83.73204391079904,83732043910.79904,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,3,2045.0,2.3095481083146298e-12,0.0,2.3095481083146298e-12,True,0.0001,9.734977183266531,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,97349771832.66531,241873345301.576,,,3.005434456537094,,1895265009000.0002,1.8952650090000003,51.36472808308218,51364728083.08218,154.3733236315537,154373323631.55368,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G4,electricity_trajectory_constraint,4,2050.0,3.681890348161687e-12,0.0,3.681890348161687e-12,True,0.0001,7.734039666236519,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,77340396662.36519,241873345301.576,,,3.7453181345368614,,2142397116000.0002,2.142397116,36.09993501427267,36099935014.27267,135.20574126455762,135205741264.55763,,,,,,,,,,,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G5,biofuel_use_growth_constraint,0,2030.0,4.2268360270431844e-05,0.0,4.2268360270431844e-05,True,0.0001,5.87205766021596,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,58720576602.1596,241873345301.576,,,1.552969421732896,,,,,,,,volume,89799803521.1634,154900000000.0,36088527006.640396,379.0870019506753,1895435009753.3762,0.0,588.7105222057975,2943552611028.987,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G5,biofuel_use_growth_constraint,1,2035.0,0.00046037476235731404,0.0,0.00046037476235731404,False,0.0001,1.721486844917912,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,17214868449.17912,241873345301.576,,,1.9352824430911528,,,,,,,,rate,385457059949.5146,154900000000.0,154906547369.11438,111.13536765125319,0.0,178491300296.91858,215.07832582195076,0.0,345431079709.1372,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G5,biofuel_use_growth_constraint,2,2040.0,-2.7071976336027674,0.0,2.7071976336027674,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,2.411714024837406,,,,,,,,rate,959317958614.492,154900000000.0,385528371999.77985,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G5,biofuel_use_growth_constraint,3,2045.0,-5.117239945878936,0.0,5.117239945878936,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,3.005434456537094,,,,,,,,rate,1343625727757.0242,154900000000.0,539973045169.8433,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G5,biofuel_use_growth_constraint,4,2050.0,-5.222538592591696,0.0,5.222538592591696,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,3.7453181345368614,,,,,,,,rate,1370977876112.3154,154900000000.0,550965260140.3018,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G6,electrofuel_use_growth_constraint,0,2030.0,1.400419940788412e-11,0.0,1.400419940788412e-11,True,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,1.552969421732896,,,,,,,,volume,0.0,154900000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G6,electrofuel_use_growth_constraint,1,2035.0,2.2926680267511297e-10,0.0,2.2926680267511297e-10,True,0.0001,0.43080103719590745,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,4308010371.959074,241873345301.576,,,1.9352824430911528,,,,,,,,rate,385440768004.3064,154900000000.0,154900000001.73068,27.811558243764196,0.0,44665451536.970726,53.82322038416387,0.0,86440264172.23819,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G6,electrofuel_use_growth_constraint,2,2040.0,-1.5463211159877246,0.0,1.5463211159877246,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,2.411714024837406,,,,,,,,rate,959099971909.1295,154900000000.0,385440768031.8969,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G6,electrofuel_use_growth_constraint,3,2045.0,-6.217299766003041,0.0,6.217299766003041,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,3.005434456537094,,,,,,,,rate,1790532443632.3733,154900000000.0,719574831063.679,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_2,B75,7.5 % biomass,7.5,1.35,2.2,min_surplus_loss,G6,electrofuel_use_growth_constraint,4,2050.0,-7.254011005471351,0.0,7.254011005471351,False,0.0001,0.0,1e-10,24.1873345301576,5.103743968679989e-16,9.106906747780791e-16,0.5604256318890813,0.05977685534810904,False,Positive directional derivative for linesearch,0.0,31,0.12460434494116812,False,8,0.0,241873345301.576,,,3.7453181345368614,,,,,,,,rate,2059016893453.5513,154900000000.0,827472709881.9894,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G1,aviation_carbon_budget_constraint,0,,6.131017224115929e-09,0.0,6.131017224115929e-09,True,0.0001,71.00163991957771,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,710016399195.7771,194869936210.36023,2.2430543261640237,316.53999232823617,,,,,,,,,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G2,blend_completeness_constraint,0,2030.0,-0.8559591423789158,0.0,0.8559591423789158,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,1.552969421732896,,,,,,,,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G2,blend_completeness_constraint,1,2035.0,-0.6299019128076959,0.0,0.6299019128076959,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,1.9352824430911528,,,,,,,,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G2,blend_completeness_constraint,2,2040.0,-0.262736955365782,0.0,0.262736955365782,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,2.411714024837406,,,,,,,,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G2,blend_completeness_constraint,3,2045.0,-0.14770609715828015,0.0,0.14770609715828015,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,3.005434456537094,,,,,,,,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G2,blend_completeness_constraint,4,2050.0,-0.12460435494512552,0.0,0.12460435494512552,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,3.7453181345368614,,,,,,,,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G3,biomass_trajectory_constraint,0,2030.0,-0.6108451225039496,0.0,0.6108451225039496,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,1.552969421732896,,837621750000.0,0.83762175,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G3,biomass_trajectory_constraint,1,2035.0,-0.17813480192047265,0.0,0.17813480192047265,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,1.9352824430911528,,986906625000.0,0.986906625,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G3,biomass_trajectory_constraint,2,2040.0,2.165667609688171e-09,0.0,2.165667609688171e-09,True,0.0001,4.195742602574281,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,41957426025.74281,194869936210.36023,,,2.411714024837406,,1136191500000.0,1.1361915,36.928128775600605,36928128775.6006,89.06008607911775,89060086079.11775,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G3,biomass_trajectory_constraint,3,2045.0,0.0,0.0,0.0,True,0.0001,4.68607023027171,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,46860702302.7171,194869936210.36023,,,3.005434456537094,,1159426500000.0,1.1594265,40.41713925179138,40417139251.79138,121.47106294199169,121471062941.99168,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G3,biomass_trajectory_constraint,4,2050.0,0.0,0.0,0.0,True,0.0001,2.9911933619801636,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,29911933619.801636,194869936210.36023,,,3.7453181345368614,,1182661500000.0,1.1826615,25.292049855179727,25292049855.179726,94.72677298221502,94726772982.21503,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G4,electricity_trajectory_constraint,0,2030.0,-0.7780573811484198,0.0,0.7780573811484198,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,1.552969421732896,,1065287574000.0001,1.065287574,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G4,electricity_trajectory_constraint,1,2035.0,-0.5663626617390193,0.0,0.5663626617390193,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,1.9352824430911528,,1356710238000.0002,1.3567102380000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G4,electricity_trajectory_constraint,2,2040.0,-0.11176518718465417,0.0,0.11176518718465417,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,2.411714024837406,,1648132902000.0002,1.6481329020000002,0.0,0.0,0.0,0.0,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G4,electricity_trajectory_constraint,3,2045.0,2.842170943040401e-16,0.0,2.842170943040401e-16,True,0.0001,5.060095955645543,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,50600959556.45542,194869936210.36023,,,3.005434456537094,,1895265009000.0002,1.8952650090000003,26.698619621091424,26698619621.091423,80.2409513512055,80240951351.20549,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G4,electricity_trajectory_constraint,4,2050.0,-2.842170943040401e-16,0.0,2.842170943040401e-16,True,0.0001,4.5959092681459115,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,45959092681.459114,194869936210.36023,,,3.7453181345368614,,2142397116000.0002,2.142397116,21.452181921934173,21452181921.934174,80.34524597760388,80345245977.60388,,,,,,,,,,,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G5,biofuel_use_growth_constraint,0,2030.0,4.233924860797289e-11,0.0,4.233924860797289e-11,True,0.0001,3.5903042599045873,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,35903042599.045876,194869936210.36023,,,1.552969421732896,,,,,,,,volume,89799803521.1634,154900000000.0,36088527006.640396,231.78206971624192,1158910348581.2095,0.0,359.950466775286,1799752333876.4297,0.0,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G5,biofuel_use_growth_constraint,1,2035.0,4.49805578006476e-09,0.0,4.49805578006476e-09,True,0.0001,1.0701904870250962,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,10701904870.250961,194869936210.36023,,,1.9352824430911528,,,,,,,,rate,385440768000.0,154900000000.0,154900000000.00003,69.08912117657174,0.0,110957349694.76198,133.70696322161646,0.0,214733810796.19833,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G5,biofuel_use_growth_constraint,2,2040.0,-2.7061078132581535,0.0,2.7061078132581535,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,2.411714024837406,,,,,,,,rate,959099971829.7593,154900000000.0,385440767999.9998,0.0,0.0,0.0,0.0,0.0,0.0,
opt_B75_2_4,B75,7.5 % biomass,7.5,1.35,2.4,min_surplus_loss,G5,biofuel_use_growth_constraint,3,2045.0,-5.116450047427592,0.0,5.116450047427592,False,0.0001,0.0,1e-10,19.486993621036024,4.491560549236345e-16,7.803210506408019e-16,0.5756041754285448,0.0,True,Successive iterates of the objective function are closer than ftol_rel or ftol_abs. GEMSEO stopped the driver.,0.0,15,0.12460435494512495,False,12,0.0,194869936210.36023,,,3.005434456537094,,,,,,,,rate,1343503369575.9512,154900000000.0,539923872161.1174,0.0,0.0,0.0,0.0,0.0,0.0,
