run,block,year,rpk,rpk_no_elasticity,ask,airfare_per_rpk,total_cost_per_rpk,co2_emissions,cumulative_co2_emissions,biofuel_mandate_share,electrofuel_mandate_share,biofuel_energy,electrofuel_energy,dropin_energy,biomass_allocated_share,electricity_allocated_share,area_loss,total_airline_cost,cumulative_total_airline_cost_discounted,cumulative_total_surplus_loss_discounted
eps_m1_4,A,2039,1928191694575.5122,1887035603411.7031,2186949177547.892,0.09095128135113398,0.0860908801943724,,2.7654387897547617,35.097866758947845,0.15649969455232726,653384170112.6511,2913408491.4687023,1861606503324.2441,93.20997950176412,0.41972220035304075,-3772086782.363268,165999720169.4843,4051671909877.321,-56406323675.08276
eps_m1_4,A,2040,1962900217503.2368,1928550386686.7605,2222678345543.731,0.09120636872720848,0.08638321348174478,,2.8810419823297657,38.76683901268482,0.19562436819040907,719898496212.208,3632735917.3302264,1856995603837.2163,99.99999999981046,0.5048447722931071,-3152701732.744068,169561628531.94537,4121979428424.582,-57713568937.280304
eps_m1_4,A,2041,1993483266421.9722,1970978495193.8691,2253976978894.3784,0.09161779294149759,0.0868541866994783,,2.9937852903497135,38.990428435205956,1.8384984746464905,721353146973.2642,34013646774.763546,1850077508565.9915,99.7939082700582,4.589279435119866,-2070204523.662953,173142367804.0998,4190680142796.6895,-58535000060.55646
eps_m1_4,A,2042,2024877987923.2366,2014340022088.1343,2286454161081.5005,0.09202019163158112,0.08731421048102855,,3.1037078287285045,39.214017857727086,3.4813725811025718,723523415002.8441,64233524550.20776,1845063205784.904,99.68808745147835,8.421484556435926,-971513367.3320363,176800622835.93106,4257811495876.249,-58903884546.582275
eps_m1_4,A,2043,2057013806176.8286,2058655502574.0732,2320040721286.734,0.09241644095400917,0.08776661633710213,,3.21083996183711,39.43760728024822,5.124246687558654,726410411324.8998,94384685094.82832,1841923132311.1035,99.68147459905197,12.03404991407653,151676512.49455655,180537141526.84387,4323409689690.468,-58848772866.07413
eps_m1_4,A,2044,2090300314933.7625,2103945923630.7031,2355209883988.144,0.09279407589171822,0.08819723461744967,,3.315216235695351,39.66119670276935,6.767120794014735,730108240949.404,124573413561.80623,1840862862563.1562,99.78573360000902,15.45780802544341,1263290456.5668223,184358707297.142,4387511852592.8965,-58409522386.25052
eps_m1_4,A,2045,2124957157627.357,2150232733950.5786,2392220449888.2393,0.09314720437100857,0.0885994420385021,,3.4168607703540346,39.88478612529049,8.409994900470815,734620346852.009,154900000000.00003,1841856051438.6077,99.99999999999997,18.71965058792763,2344415240.7914963,188270018521.5052,4450155048192.122,-57629463704.321106
eps_m1_4,A,2046,2149461148766.25,2197537854097.4912,2418121405298.365,0.09383475735770286,0.08938128317778626,,3.514232134437425,40.08228941560934,10.932710760436246,736087225353.7068,200772681565.19525,1836440073872.254,99.79967973088173,23.646680535437067,4475682950.476678,192121595617.52597,4511327041631.869,-56204395131.44711
eps_m1_4,A,2047,2175771179182.051,2245883686887.636,2446394282473.3335,0.09448010361791527,0.09011363339090235,,3.6073820299523383,40.279792705928195,13.455426620401678,738409034099.881,246664838786.77835,1833199687721.3455,99.71640415438029,28.33170364194618,6549374808.935059,196066646383.30264,4571066857331.837,-54208857128.15564
eps_m1_4,A,2048,2203726837452.547,2295293127999.164,2476868024420.6084,0.09508907317162359,0.09080340481486107,,3.6963316243087982,40.477295996247044,15.978142480367108,741460678823.6525,292686655030.8221,1831793998523.0212,99.73195653447033,32.804629355348304,8580730576.190195,200105900122.57715,4629411873090.659,-51706967576.75635
eps_m1_4,A,2049,2233181238596.411,2345789576815.1455,2509389128441.4243,0.0956670831752099,0.09145696830362511,,3.7810763091187884,40.6747992865659,18.500858340332538,745133809634.2999,338922755574.3494,1831929899357.6184,99.83065093679829,37.089744895237494,10584308216.481241,204239985754.56223,4686397896025.64,-48753786648.21802
eps_m1_4,A,2050,2264021033926.983,2397396947505.079,2543843858344.925,0.09621849049534528,0.09207943773414234,,3.8615905809508755,40.87230257688475,21.02357420029797,749342214429.1096,385440766808.56085,1833374112015.1587,100.00000226048154,41.20727885438178,12571963389.044971,208469783822.2682,4742059331538.927,-45397072228.38956
fixed_demand,A',2019,1361496901347.7095,,1652315857408.9397,0.09205099640780898,0.08824028498633725,,,,,,,1927690920589.4683,,,,120138874582.93698,2414901591623.6533,
fixed_demand,A',2020,462908946458.2212,,709983046715.0631,0.12192710341254574,0.11711115249230034,,0.0928776882208452,0.0,0.0,0.0,0.0,1047099078025.3121,0.0,0.0,,54211800218.718834,2469113391842.372,
fixed_demand,A',2021,687555935180.5933,,826157688416.4329,0.09087218235725178,0.08709920184920594,,0.17594778708092298,0.4,0.0,3757616230.993715,0.0,939404057748.4287,0.8010065972694458,0.0,,59885573180.91405,2526420160436.5483,
fixed_demand,A',2022,912202923902.9652,,1090959425893.8142,0.09037311939674557,0.08661780080748947,,0.2839073018599997,0.8,0.0,9797020875.459648,0.0,1224627609432.456,2.058381744783099,0.0,,79013011158.63652,2598774741291.9653,
fixed_demand,A',2023,1136849912625.3374,,1353514774009.468,0.08989283310836994,0.08615440084638816,,0.41572408548074746,1.2000000000000002,0.0,17998429696.420647,0.0,1499869141368.387,3.727902742638801,0.0,,97944623074.50467,2684603281877.592,
fixed_demand,A',2024,1361496901347.7095,,1613982106501.2495,0.08943086530038125,0.08570856243696866,,0.5704085313085648,1.6,0.0,28248342439.512722,0.0,1765521402469.5452,5.76910332372609,0.0,,116691942176.89952,2782456633695.9546,
fixed_demand,A',2025,1391449833177.3591,,1642669805208.6099,0.08896508746357722,0.08525817466990729,,0.725086275008013,2.0,0.0,35418651035.63815,0.0,1770932551781.9075,7.133746145804899,0.0,,118632472921.44864,2877653385740.7354,
fixed_demand,A',2026,1422061729507.2612,,1672165914402.0586,0.08877704888267848,0.08508480341803062,,0.8788352088720125,3.3145782210233565,2.0000000009812905e-07,58948657061.574486,3556.9326266976627,1778466312476.235,11.711496895581764,8.528009296949426e-07,,120995842703.42996,2970565577702.0747,
fixed_demand,A',2027,1453347087556.421,,1702492088865.2908,0.08859480396695622,0.0849165187143775,,1.0316378886783293,4.629156442046713,4.000000001962581e-07,82674573101.60985,7143.813278051186,1785953318636.5269,16.204799078627776,1.6648661841448298e-06,,123413175158.97084,3061253090861.836,
fixed_demand,A',2028,1485320723482.662,,1733670820521.5366,0.08841743972723966,0.08475242227318192,,1.1834673617861686,5.943734663070069,6.000000002943871e-07,106587792294.65462,10759.678726159334,1793279786813.3584,20.61534240385614,2.4393031548152657e-06,,125884529167.71065,3149773219488.0474,
fixed_demand,A',2029,1517997779399.2808,,1765725466801.355,0.08824383501148442,0.08459140676620046,,1.3342852657413171,7.258312884093426,8.000000003925162e-07,130671725436.83987,14402.435120957112,1800304389236.3281,24.94320455505985,3.1786404043323143e-06,,128409567627.35359,3236180586106.2837,
fixed_demand,A',2030,1551393730546.065,,1798680280632.6318,0.0880726639315043,0.08443215928720711,,1.484040058943375,8.572891105116783,1.0000000004906453e-06,154900000019.32773,18068.583654687467,1806858364582.2202,29.186615815014864,3.884843379002109e-06,,130987522574.63983,3320527077892.6294,
fixed_demand,A',2031,1585524392618.0786,,1832560442116.0903,0.08819466548668485,0.08456543101067472,,1.6311998046268796,11.079034427964794,1.0000000003925163e-06,200835372257.349,18127.515862686363,1812751585557.1018,36.53941943532508,3.695333249733293e-06,,134080553639.68607,3403147345940.9624,
fixed_demand,A',2032,1620405929255.6763,,1867392091955.4082,0.08830486007199892,0.08468625373214592,,1.7756763841663168,13.585177750812807,1.000000000294387e-06,246949779610.5648,18177.88358849324,1817788358314.1904,43.43441396617704,3.5228551248102e-06,,137226107674.01988,3484064622952.511,
fixed_demand,A',2033,1656054859699.3013,,1903202366717.0542,0.0884018107216079,0.0847932011417437,,1.917372654667008,16.09132107366082,1.0000000001962581e-06,293151118694.9673,18217.964666204247,1821796466262.8823,49.900147969353924,3.364689510130768e-06,,140422192820.245,3563300884130.8003,
fixed_demand,A',2034,1692488066612.6858,,1940019436001.2004,0.08848459222402014,0.08488535796694467,,2.0561886771749602,18.59746439650883,1.000000000098129e-06,339342382881.41614,18246.701576071722,1824670157428.1194,55.96079890905522,3.2187224526364567e-06,,143667455389.19992,3640877411225.1675,
fixed_demand,A',2035,1729722804078.1648,,1977872541611.6272,0.08855327999898728,0.08496280887493321,,2.1920311778771437,21.10360771935684,1e-06,385440768037.6984,18264.212127301864,1826421212730.1865,61.63988974823004,3.0834016840291207e-06,,146962108009.50665,3716815736679.4976,
fixed_demand,A',2036,1767776705767.8845,,2016792038819.417,0.08886222180940431,0.08527991020792738,,2.3234081171874545,24.75238629310413,1e-06,452281274439.2739,18272.229153327204,1827222915332.7202,70.20513627302292,2.957692112676648e-06,,150755838735.55087,3791359874165.7354,
fixed_demand,A',2037,1806667793294.7778,,2056809439822.4592,0.0891508000483177,0.08557605229169525,,2.450273890927903,28.40116486685142,1e-06,519009963105.3524,18274.249156277314,1827424915627.7312,78.26483902085745,2.840996632189141e-06,,154607497552.71558,3864516491020.453,
fixed_demand,A',2038,1846414484747.2632,,2097957459510.4644,0.08942399597980688,0.08585622369612889,,2.5726203991105647,32.04994344059871,1e-06,585719405012.9698,18275.208694160126,1827520869416.0125,85.87463518417556,2.7330243868201588e-06,,158526175038.23358,3936297201549.6787,
fixed_demand,A',2039,1887035603411.7031,,2140270063653.2578,0.08968785099374334,0.08612647250797398,,2.6904763289934386,35.698722014346004,1e-06,652597329289.0625,18280.691645678737,1828069164567.8735,93.09773096496866,2.6336204291176727e-06,,162523720018.80612,4006719020086.436,
fixed_demand,A',2040,1928550386686.7605,,2183782519638.741,0.08994848599435439,0.0863929257357261,,2.8038993443933617,39.34750058809329,1e-06,719898496213.8042,18295.914237349254,1829591423734.9255,100.0,2.542600636886921e-06,,166613110334.63516,4075803956616.532,
fixed_demand,A',2041,1970978495193.8691,,2228531449896.047,0.09010176392106885,0.08655145184524617,,2.916001634321006,39.37617715127673,1.1335467439805167,721562976519.4082,20772086621.51564,1832486108916.2698,99.82293664617072,2.802666546985876,,170591050314.7879,4143492340290.3315,
fixed_demand,A',2042,2014340022088.1343,,2274554888149.1514,0.09025926296938308,0.08671363399390129,,3.0268117028647628,39.404853714460174,2.2670924879610337,723861322422.9126,41646152991.25738,1836985178699.6516,99.73464481745525,5.460115052173702,,174670743414.61752,4209814976267.227,
fixed_demand,A',2043,2058655502574.0732,,2321892338656.6123,0.09042306420311134,0.086881557654655,,3.136357627434622,39.43353027764361,3.4006382319415502,726822432245.5596,62679149787.61808,1843158416525.6013,99.7380140597782,7.991593300948048,,178859196737.9621,4274803488624.546,
fixed_demand,A',2044,2103945923630.7031,,2370584838604.217,0.09058309969819028,0.0870451587703303,,3.2446591327473215,39.46220684082706,4.534183975922067,730425812509.3531,83925489216.51627,1850950240708.9526,99.82913690555989,10.413972481427198,,183138306966.62378,4338481314092.9585,
fixed_demand,A',2045,2150232733950.5786,,2420675023829.219,0.09073395661910345,0.0871990278391575,,3.35172300219174,39.490883404010496,5.667729719902584,734620346852.123,105432677463.88487,1860227686822.3179,99.99999999999996,12.741529261932147,,187498204028.42426,4400867703395.377,
fixed_demand,A',2046,2197537854097.4912,,2472207198067.6025,0.0910666788479798,0.08753421155170182,,3.4571243033332784,39.385198240349226,7.2623925614417075,736827536244.4586,135866545234.37352,1870823479795.503,99.90005206074022,16.002141155678185,,192359743413.44266,4462115523685.107,
fixed_demand,A',2047,2245883686887.636,,2525227405929.492,0.09137893548680719,0.08784838129964578,,3.5608470797672807,39.27951307668795,8.85705540298083,739463119469.5471,166739995091.48352,1882566919874.6052,99.85875019549192,19.151607296062128,,197297246480.35934,4522230292618.349,
fixed_demand,A',2048,2295293127999.164,,2579783509822.5537,0.09167441339420282,0.08814522571789754,,3.662861702696937,39.17382791302668,10.451718244519954,742462382431.8795,198091635199.95325,1895302098330.2595,99.8666930937518,22.202319646053663,,202319130856.2254,4581220621593.591,
fixed_demand,A',2049,2345789576815.1455,,2635925271059.008,0.09195650874923264,0.08842814225254003,,3.7631267012080483,39.0681427493654,12.046381086059078,745770309074.1802,229952915945.09097,1908896242799.4968,99.91592710139366,25.164716296092703,,207433814393.13538,4639097770677.919,
fixed_demand,A',2050,2397396947505.079,,2693704435398.965,0.09222790632146288,0.08869981643382244,,3.8615905827254005,38.96245758570413,13.6410439275982,749342216722.8593,262350239910.70984,1923241661731.8396,100.00000256657329,28.047732425986304,,212648669162.70676,4695874968641.905,
rate_11_8,B,2019,1361496901347.7095,1361496901347.7095,1652315857408.9397,0.09236379319842411,0.08824028498633725,,,,,,,1927690920589.4683,,,-0.0,120138874582.93698,2414901591623.6533,-15588386604.412933
rate_11_8,B,2020,462908946458.2212,462908946458.2212,709983046715.0631,0.121768405058906,0.11711115249230034,,0.0928776882208452,0.0,0.0,0.0,0.0,1047099078025.3121,0.0,0.0,-0.0,54211800218.718834,2469113391842.372,-15588386604.412933
rate_11_8,B,2021,687555935180.5933,687555935180.5933,826157688416.4329,0.09175645441581162,0.08709920184920594,,0.17594778708092298,0.4,0.0,3757616230.993715,0.0,939404057748.4287,0.8010065972694458,0.0,-0.0,59885573180.91405,2526420160436.5483,-15588386604.412933
rate_11_8,B,2022,912202923902.9652,912202923902.9652,1090959425893.8142,0.09127505337409517,0.08661780080748947,,0.2839073018599997,0.8,0.0,9797020875.459648,0.0,1224627609432.456,2.058381744783099,0.0,-0.0,79013011158.63652,2598774741291.9653,-15588386604.412933
rate_11_8,B,2023,1136849912625.3374,1136849912625.3374,1353514774009.468,0.09081165341299384,0.08615440084638816,,0.41572408548074746,1.2000000000000002,0.0,17998429696.420647,0.0,1499869141368.387,3.727902742638801,0.0,-0.0,97944623074.50467,2684603281877.592,-15588386604.412933
rate_11_8,B,2024,1361496901347.7095,1361496901347.7095,1613982106501.2495,0.09036581500357434,0.08570856243696866,,0.5704085313085648,1.6,0.0,28248342439.512722,0.0,1765521402469.5452,5.76910332372609,0.0,-0.0,116691942176.89952,2782456633695.9546,-15588386604.412933
rate_11_8,B,2025,1422540591591.5667,1391449833177.3591,1679373859390.3062,0.09012355190039906,0.08525817466990729,,0.7280117083806221,2.0,0.0,36088527006.63617,0.0,1804426350331.8086,7.268667295723799,0.0,-2836564207.635595,121283214232.94704,2879780475880.1494,-17864590521.29651
rate_11_8,B,2026,1456292984637.0166,1422061729507.2612,1712417569339.0151,0.08995465445312123,0.08507318714603965,,0.8849445985482602,3.271391088820256,2.0000000759251732e-07,59365309958.72555,3629.3619809177176,1814680921568.8772,11.794274508420575,8.701664035734343e-07,-3120149556.671033,123891485621.48955,2974916219697.842,-20260540068.654694
rate_11_8,B,2027,1490775097883.1785,1453347087556.421,1746336324030.3472,0.08979083270429213,0.08489370392552821,,1.0411811479813111,4.542782177640512,4.0000001518503465e-07,82898410798.799,7299.351868893165,1824837897947.7246,16.248672845050617,1.7011144636204044e-06,-3408411841.5604386,126557419779.24489,3067914213282.4956,-22765138085.335175
rate_11_8,B,2028,1526013216501.7344,1485320723482.662,1781167220892.2446,0.08963125501062803,0.08471881820730053,,1.1966866585030655,5.814173266460768,6.000000227775519e-07,106678003678.82848,11008.754246521345,1834792304766.7622,20.632790354824866,2.495770519508364e-06,-3702387413.0755663,129282036270.74837,3158823418372.3345,-25368601848.486603
rate_11_8,B,2029,1562038042189.3281,1517997779399.2808,1816952823407.7551,0.08947490329162316,0.08454741761967796,,1.3514160081829742,7.085564355281024,8.000000303700693e-07,130687115233.82079,14755.309656895604,1844413637093.2383,24.94614222848114,3.2565203772801e-06,-4003471884.3812814,132066282690.80527,3247691404747.6826,-28062555805.744904
rate_11_8,B,2030,1598885077113.0466,1551393730546.065,1853741576091.5566,0.08932057682107296,0.08437818813288114,,1.5053119804579578,8.35695544410128,1.0000000379625866e-06,154899999999.99997,18535.45910547365,1853545840181.9702,29.186615811378687,3.9852241303925825e-06,-4313451052.308401,134911025839.50082,3334564348896.8076,-30840106343.407898
rate_11_8,B,2031,1636874266084.543,1585524392618.0786,1891910993429.227,0.08914999503856669,0.08419107656116202,,1.6584221404610942,9.552549199465584,1.0000000423397181e-06,177895473804.97058,18622.82806635187,1862282727786.6614,32.36579921128816,3.7963037119338547e-06,-4659429695.748492,137810206656.91965,3419482824430.4644,-33711241045.384247
rate_11_8,B,2032,1675771672423.6604,1620405929255.6763,1931196814642.7778,0.08897940853276609,0.08400389960234945,,1.8106627112755773,10.748142954829888,1.0000000467168496e-06,201007971645.69498,18701.647520032962,1870164664635.095,35.35400381699857,3.6243600355122156e-06,-5018993091.449958,140771355326.7384,3502490605874.822,-36670759909.42322
rate_11_8,B,2033,1715619319295.7449,1656054859699.3013,1971656150003.4106,0.0888076580197553,0.08381538426624911,,1.9619389206401967,11.943736710194193,1.000000051093981e-06,224187448994.0489,18770.29491593951,1877029395689.0466,38.161160453597795,3.466699796759175e-06,-5394373077.686646,143795292501.3736,3583630211545.505,-39714651658.24289
rate_11_8,B,2034,1756452984141.807,1692488066612.6858,2013339411294.7732,0.08863408069750367,0.08362480109778332,,2.112150302153317,13.139330465558498,1.0000000554711126e-06,247383964882.314,18827.746151406547,1882774510701.0579,40.79597778074459,3.3212188524804132e-06,-5787200138.568233,146883031436.46655,3662943062441.801,-42839582681.30545
rate_11_8,B,2035,1798294776539.3477,1729722804078.1648,2056281996083.3818,0.08845886183356598,0.08343235126331955,,2.2611994861072624,14.334924220922803,1.000000059848244e-06,270558034642.2772,18874.04821016092,1887404708058.2344,43.267782779538166,3.1863554600646446e-06,-6197851733.006887,150035961471.2236,3740469710816.483,-46042139370.19232
rate_11_8,B,2036,1821041254273.9792,1767776705767.8845,2077559621641.3325,0.08936694176482281,0.08442903559029254,,2.404498372997615,16.639177533114857,1.5162019260486934,311747795922.7154,28407209892.36129,1873576955966.0208,48.39089684333271,4.598222796831641,-4839069154.443414,153748756868.48877,3816493754505.081,-48434910617.92493
rate_11_8,B,2037,1845341734733.139,1806667793294.7778,2100837970203.5195,0.0902155088794986,0.08535886789882699,,2.5420452863577863,18.94343084530691,3.0324028520973267,352414012106.08234,56413289871.10582,1860349452978.7893,53.14276774409337,8.770262743160337,-3530221043.447412,157516281363.27823,3891026739169.3223,-50105327851.08588
rate_11_8,B,2038,1871084350507.132,1846414484747.2632,2125988180306.6802,0.09101167958046304,0.08622997630511692,,2.673860921830474,21.247684157498963,4.54860377814596,392671192654.02997,84061192609.77573,1848065839756.2078,57.57107435387495,12.57119922582225,-2261846262.5743423,161343559209.10507,3964083162290.3022,-51129492673.05487
rate_11_8,B,2039,1898085132133.7185,1887035603411.7031,2152802405649.588,0.09176655634731197,0.08705476273664019,,2.799984690484606,23.55193746969102,6.064804704194594,432666336399.5689,111414903156.88968,1837073221497.667,61.72298349370158,16.051064738113197,-1017270014.7423432,165237350831.8452,4035680801911.326,-51570277589.6983
rate_11_8,B,2040,1926179566008.0864,1928550386686.7605,2181097934993.7004,0.09249011865346193,0.08784431666732065,,2.920469340687116,25.856190781883072,7.581005630243228,472573596575.15625,138558039216.31015,1827699990929.3652,65.64447613945934,19.255542750533486,219127673.56426656,169203927754.5366,4105840002385.331,-51479417864.495575
rate_11_8,B,2041,1956476223186.514,1970978495193.8691,2212134127783.124,0.09312481857470309,0.08853610124954532,,3.0352143034303216,28.783410902034717,8.732769595319919,524189103950.3681,159036838432.93817,1821150056657.5063,72.51771143619614,21.45798999090143,1344988812.030506,173218776988.36923,4174571034960.9517,-50945743216.395966
rate_11_8,B,2042,1987546656578.5505,2014340022088.1343,2244300323467.1597,0.09374829341752208,0.08921493599167685,,3.1443048124055273,31.71063102218636,9.884533560396608,576006598044.3029,179547248536.15466,1816446344575.4187,79.36301013597242,23.539956608115105,2493197194.351106,177318847747.1267,4241899158498.2734,-49999074033.526245
rate_11_8,B,2043,2019395691363.0735,2058655502574.0732,2277612441046.7666,0.09436113400809537,0.0898815147135925,,3.2478119013805675,34.63785114233801,11.0362975254733,628198170278.1504,200156236126.13165,1813617616452.8313,86.20432606349618,25.51992554444849,3665127073.7864676,181506343545.8154,4307849511991.924,-48667349635.39603
rate_11_8,B,2044,2052514253987.927,2103945923630.7031,2312635090509.5195,0.09493894849675501,0.09050939215823085,,3.3458044917948553,37.565071262489646,12.188061490549991,681028408639.5363,220961010916.49997,1812929899375.8936,93.07786920771393,27.418152800007746,4816069715.894931,185771817524.55194,4372443018228.902,-46992785466.424225
rate_11_8,B,2045,2086939389106.6548,2150232733950.5786,2349421053680.2295,0.09548147738044792,0.09109840266265797,,3.4383239953513467,40.49229138264129,13.33982545562668,734620346851.9854,242014143150.1816,1814222711947.862,100.00000000002632,29.247386682436648,5943640574.33593,190116844801.39948,4435700709438.197,-45015154391.68628
rate_11_8,B,2046,2126010328388.3442,2197537854097.4912,2391739476618.1616,0.0958229489676506,0.09146887366105994,,3.5282520181990566,40.478855393269775,15.23276283204174,736581005494.7662,277185796245.4672,1819668561125.456,99.8666270956156,32.646493146779974,6728825702.565028,194463770129.462,4497618457062.519,-42872679567.80469
rate_11_8,B,2047,2166345428647.1545,2245883686887.636,2435796154123.6143,0.09613936830371167,0.09181199012864003,,3.6155790915799533,40.46541940389826,17.1257002084568,739126330169.6611,312811682990.81195,1826562880251.4202,99.81326941672364,35.92927124038329,7494701709.302887,198896485110.177,4558220500209.747,-40589108613.239136
rate_11_8,B,2048,2207847442394.7695,2295293127999.164,2481499358236.218,0.09643733476755689,0.09213494462680175,,3.7002763378817685,40.451983414526744,19.018637584871858,742153101532.6426,348925804846.1767,1834651947538.6895,99.82509252063589,39.107972651815594,8252488022.758938,203419901849.46796,4617531781745.149,-38182924970.26596
rate_11_8,B,2049,2250451196950.242,2345789576815.1455,2528795097376.117,0.09672157826918124,0.09244288899632576,,3.7822991783218693,40.43854742515523,20.911574961286917,745579123690.6455,385553753222.324,1843733692637.1646,99.8903126935826,42.192771406526205,9010514041.402962,208038210191.31967,4675577566332.901,-35668856248.99017
rate_11_8,B,2050,2294121110732.2373,2397396947505.079,2577664169362.0645,0.09699519312501227,0.092739193806334,,3.8615905810384654,40.42511143578371,22.804512337701976,749342215122.3561,422717048462.9095,1853655286300.7063,100.00000235300021,45.192467410082614,9774398823.738174,212754942303.39917,4732383139227.101,-33059091611.48047
rate_39,B,2019,1361496901347.7095,1361496901347.7095,1652315857408.9397,0.09236379319842411,0.08824028498633725,,,,,,,1927690920589.4683,,,-0.0,120138874582.93698,2414901591623.6533,-18843050926.141846
rate_39,B,2020,462908946458.2212,462908946458.2212,709983046715.0631,0.121768405058906,0.11711115249230034,,0.0928776882208452,0.0,0.0,0.0,0.0,1047099078025.3121,0.0,0.0,-0.0,54211800218.718834,2469113391842.372,-18843050926.141846
rate_39,B,2021,687555935180.5933,687555935180.5933,826157688416.4329,0.09175645441581162,0.08709920184920594,,0.17594778708092298,0.4,0.0,3757616230.993715,0.0,939404057748.4287,0.8010065972694458,0.0,-0.0,59885573180.91405,2526420160436.5483,-18843050926.141846
rate_39,B,2022,912202923902.9652,912202923902.9652,1090959425893.8142,0.09127505337409517,0.08661780080748947,,0.2839073018599997,0.8,0.0,9797020875.459648,0.0,1224627609432.456,2.058381744783099,0.0,-0.0,79013011158.63652,2598774741291.9653,-18843050926.141846
rate_39,B,2023,1136849912625.3374,1136849912625.3374,1353514774009.468,0.09081165341299384,0.08615440084638816,,0.41572408548074746,1.2000000000000002,0.0,17998429696.420647,0.0,1499869141368.387,3.727902742638801,0.0,-0.0,97944623074.50467,2684603281877.592,-18843050926.141846
rate_39,B,2024,1361496901347.7095,1361496901347.7095,1613982106501.2495,0.09036581500357434,0.08570856243696866,,0.5704085313085648,1.6,0.0,28248342439.512722,0.0,1765521402469.5452,5.76910332372609,0.0,-0.0,116691942176.89952,2782456633695.9546,-18843050926.141846
rate_39,B,2025,1422540591591.5667,1391449833177.3591,1679373859390.3062,0.09012355190039906,0.08525817466990729,,0.7280117083806221,2.0,0.0,36088527006.63617,0.0,1804426350331.8086,7.268667295723799,0.0,-2836564207.635595,121283214232.94704,2879780475880.1494,-21119254843.02542
rate_39,B,2026,1457638781191.6648,1422061729507.2612,1714000056990.3652,0.08986237854136636,0.08497209626609001,,0.8855309999964072,2.8955540560529194,2.000000001920908e-07,52586293111.359146,3632.2093902504434,1816104693380.9365,10.447468003903575,8.708490910406593e-07,-3241148108.2263618,123858622836.60425,2974890984505.381,-23608118662.460785
rate_39,B,2027,1493487328994.314,1453347087556.421,1749513508647.441,0.08960966916425188,0.08469515768948671,,1.0429412401120817,3.791108112105839,4.000000003841816e-07,69288402735.71498,7310.622725952895,1827655679732.8442,13.581015331417328,1.7037411376463631e-06,-3651699495.695237,126491144836.42374,3067840277376.018,-26291491370.802307
rate_39,B,2028,1530111986826.823,1485320723482.662,1785951317956.4556,0.08936451838887793,0.08442637803437149,,1.2002084609559316,4.686662168158759,6.000000005762725e-07,86186483390.78177,11033.842045511023,1838973672485.5872,16.669487447244162,2.5014581193685346e-06,-4069218179.322971,129181813034.7646,3158679006976.936,-29152905072.893524
rate_39,B,2029,1567542584396.0425,1517997779399.2808,1823355672271.8193,0.08912586283796167,0.08416460103845116,,1.3572879223888616,5.582216224211678,8.000000007683632e-07,103266914058.57324,14799.414427532642,1849926801664.8103,19.71205134486153,3.266254370509885e-06,-4495028423.009069,131931596226.47559,3247456362234.0825,-32177629601.46985
rate_39,B,2030,1605813328660.374,1551393730546.065,1861774165879.7427,0.08889248852411354,0.0839085028941966,,1.5141222087844226,6.477770280264598,1.000000000960454e-06,120509641154.73767,18603.56821198654,1860356819411.8672,22.706704957710734,3.999867957297979e-06,-4930801269.098448,134741392335.43848,3334220074674.142,-35352709033.2312
rate_39,B,2031,1627728030150.5383,1585524392618.0786,1881339708468.2676,0.08970676359222193,0.08480157665118093,,1.663375359363606,12.041952946701377,1.0000000007683632e-06,223192833715.513,18534.604384760103,1853460437051.8794,40.60707272044922,3.7783191239491643e-06,-3841501659.172063,138033903316.0866,3419276391807.048,-37719837510.652466
rate_39,B,2032,1650663177355.864,1620405929255.6763,1902261222465.5498,0.09048454000108226,0.08565336108203822,,1.8050877846960531,17.606135613138157,1.0000000005762725e-06,325081780666.01636,18464.11887289835,1846411886225.7988,57.17655086222489,3.5783272282429483e-06,-2766058627.5118494,141384849154.88632,3502645928393.182,-39350882331.39642
rate_39,B,2033,1674664943022.7998,1656054859699.3013,1924589795049.2983,0.09122404071621666,0.08646211545979668,,1.939290093682811,23.170318279574936,1.0000000003841815e-06,426114485214.16113,18390.53224199748,1839053223493.2178,72.53315613717406,3.3965611446821566e-06,-1708250743.6108677,144795073660.11115,3584349682218.967,-40314799781.76715
rate_39,B,2034,1699776140806.2927,1692488066612.6858,1948373412531.6902,0.09192387015370956,0.08722650811405938,,2.0660099068393354,28.734500946011714,1.0000000001920907e-06,526212182322.61523,18312.9048739137,1831290487039.596,86.77741303175,3.23040072996072e-06,-671548658.0719073,148265537338.12463,3664409048784.017,-40677417832.786224
rate_39,B,2035,1726025233858.557,1729722804078.1648,1973644510050.269,0.09258367039524815,0.08794632913276096,,2.18528002166489,34.29868361244849,1e-06,625310561865.5895,18231.328319511274,1823132831951.1274,99.99999296407653,3.077850172277361e-06,341927810.71081156,151797583308.37534,3742845963173.5854,-40500736743.19568
rate_39,B,2036,1769504683586.967,1767776705767.8845,2018763425758.3955,0.09226358064479344,0.08759722327540817,,2.3037654700872836,35.2256957468962,1.0000000000349147e-06,644181705650.5066,18287.26706497367,1828726706433.5176,99.99278543178616,2.9601262717680894e-06,-159515973.63449508,155003696855.04803,3819490536187.48,-40579612498.65292
